"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"11",1604145521337,1,"31/10/2020 12:58:41","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"12",1604145521340,1,"31/10/2020 12:58:41","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"13",1604145522195,1,"31/10/2020 12:58:42","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"14",1604145523747,1,"31/10/2020 12:58:43","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"15",1604145546210,1,"31/10/2020 12:59:06","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"?",NA,"SportenPictureMapping"
"16",1604145546212,1,"31/10/2020 12:59:06","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"17",1604145548145,1,"31/10/2020 12:59:08","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"18",1604145548149,1,"31/10/2020 12:59:08","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","144948",NA,NA,"",NA,""
"2",1604144983288,1,"31/10/2020 12:49:43","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","748x360","980x310","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604144993301,1,"31/10/2020 12:49:53","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","748x360","980x310","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"4",1604145140621,1,"31/10/2020 12:52:20","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","748x360","980x310","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604145403202,1,"31/10/2020 12:56:43","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"6",1604145413457,1,"31/10/2020 12:56:53","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"7",1604145418934,1,"31/10/2020 12:56:58","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"8",1604145419412,1,"31/10/2020 12:56:59","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"9",1604145427071,1,"31/10/2020 12:57:07","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"1",1604084939050,1,"30/10/2020 20:08:59","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","869x412","980x410","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604089876489,1,"30/10/2020 21:31:16","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"1",NA,"SportenPictureMapping"
"11",1604089876491,1,"30/10/2020 21:31:16","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604089882340,1,"30/10/2020 21:31:22","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","One","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"13",1604089884231,1,"30/10/2020 21:31:24","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604089948962,1,"30/10/2020 21:32:28","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"04Nb",NA,"SportenPictureMapping"
"15",1604089948965,1,"30/10/2020 21:32:28","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"16",1604089949013,1,"30/10/2020 21:32:29","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"17",1604089949020,1,"30/10/2020 21:32:29","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","154322",NA,NA,"",NA,""
"2",1604084950071,1,"30/10/2020 20:09:10","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","869x412","980x410","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604085218895,1,"30/10/2020 20:13:38","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","412x869","980x1745","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604085222590,1,"30/10/2020 20:13:42","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","412x869","980x1745","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604085249349,1,"30/10/2020 20:14:09","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","869x412","980x410","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604085250718,1,"30/10/2020 20:14:10","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","869x412","980x410","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604089794698,1,"30/10/2020 21:29:54","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"8",1604089804891,1,"30/10/2020 21:30:04","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"9",1604089839639,1,"30/10/2020 21:30:39","BLIND",6543048,NA,"complete",NA,"5f9c63b7fa89fe0fac755bea","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604575921511,1,"05/11/2020 12:32:01","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604576158128,1,"05/11/2020 12:35:58","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Four","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604576160400,1,"05/11/2020 12:36:00","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604576243105,1,"05/11/2020 12:37:23","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"zCEFDUhc",NA,"SportenPictureMapping"
"13",1604576243106,1,"05/11/2020 12:37:23","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604576244335,1,"05/11/2020 12:37:24","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604576244340,1,"05/11/2020 12:37:24","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","322829",NA,NA,"",NA,""
"2",1604575926386,1,"05/11/2020 12:32:06","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604576068130,1,"05/11/2020 12:34:28","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604576070983,1,"05/11/2020 12:34:30","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604576099771,1,"05/11/2020 12:34:59","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604576105124,1,"05/11/2020 12:35:05","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Four","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604576110741,1,"05/11/2020 12:35:10","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604576153418,1,"05/11/2020 12:35:53","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604576153420,1,"05/11/2020 12:35:53","BLIND",6921750,NA,"complete",NA,"5fa3e215f917c101a78f2fcd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.183","1366x768","1366x667","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604933933555,1,"09/11/2020 15:58:53","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604934165704,1,"09/11/2020 16:02:45","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604934168843,1,"09/11/2020 16:02:48","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604934243167,1,"09/11/2020 16:04:03","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"sOdC",NA,"SportenPictureMapping"
"13",1604934243169,1,"09/11/2020 16:04:03","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604934246979,1,"09/11/2020 16:04:06","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604934246983,1,"09/11/2020 16:04:06","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","313428",NA,NA,"",NA,""
"2",1604933936798,1,"09/11/2020 15:58:56","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604934078433,1,"09/11/2020 16:01:18","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604934080637,1,"09/11/2020 16:01:20","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604934117445,1,"09/11/2020 16:01:57","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604934121142,1,"09/11/2020 16:02:01","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604934125590,1,"09/11/2020 16:02:05","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604934163634,1,"09/11/2020 16:02:43","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604934163635,1,"09/11/2020 16:02:43","BLIND",7766512,NA,"complete",NA,"5fa958efd3f4150bf2e1a4de","computer","Desktop or Laptop","Mac OS 10.15.4","Chrome 86.0.4240.111","1440x900","1440x750","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604074753800,1,"30/10/2020 17:19:13","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604075017705,1,"30/10/2020 17:23:37","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"11",1604075021526,1,"30/10/2020 17:23:41","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Two","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"12",1604075023751,1,"30/10/2020 17:23:43","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"13",1604075098816,1,"30/10/2020 17:24:58","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"vEEhO13RW",NA,"SportenPictureMapping"
"14",1604075098817,1,"30/10/2020 17:24:58","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"15",1604075100517,1,"30/10/2020 17:25:00","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
