"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"3",1604744269058,1,"07/11/2020 11:17:49","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604744281846,1,"07/11/2020 11:18:01","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604744325302,1,"07/11/2020 11:18:45","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604744332431,1,"07/11/2020 11:18:52","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Four","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604744354334,1,"07/11/2020 11:19:14","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604744356758,1,"07/11/2020 11:19:16","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604744360774,1,"07/11/2020 11:19:20","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604134379156,1,"31/10/2020 09:52:59","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604134583727,1,"31/10/2020 09:56:23","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"ypW5JgSUz",NA,"SportenFeedbackOnly"
"11",1604134583729,1,"31/10/2020 09:56:23","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604134585213,1,"31/10/2020 09:56:25","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604134585216,1,"31/10/2020 09:56:25","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",206059,NA,NA,"",NA,""
"2",1604134382399,1,"31/10/2020 09:53:02","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604134488711,1,"31/10/2020 09:54:48","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604134491094,1,"31/10/2020 09:54:51","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604134519981,1,"31/10/2020 09:55:19","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604134522838,1,"31/10/2020 09:55:22","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","One","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604134542974,1,"31/10/2020 09:55:42","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604134544373,1,"31/10/2020 09:55:44","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604134546213,1,"31/10/2020 09:55:46","BLIND",7448371,NA,"complete",NA,"5f9d25b0d0edb721b9f22844","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604168986778,1,"31/10/2020 19:29:46","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604169351514,1,"31/10/2020 19:35:51","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"E0EPrp",NA,"SportenFeedbackOnly"
"11",1604169351519,1,"31/10/2020 19:35:51","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604169353309,1,"31/10/2020 19:35:53","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604169353312,1,"31/10/2020 19:35:53","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",366534,NA,NA,"",NA,""
"2",1604168994326,1,"31/10/2020 19:29:54","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604169100626,1,"31/10/2020 19:31:40","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604169103682,1,"31/10/2020 19:31:43","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604169150055,1,"31/10/2020 19:32:30","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604169158130,1,"31/10/2020 19:32:38","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604169195831,1,"31/10/2020 19:33:15","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604169199042,1,"31/10/2020 19:33:19","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604169201858,1,"31/10/2020 19:33:21","BLIND",7889284,NA,"complete",NA,"5f9dac41267c43314e2769bd","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x941","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604154786664,1,"31/10/2020 15:33:06","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604154927193,1,"31/10/2020 15:35:27","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"w14Fl",NA,"SportenFeedbackOnly"
"11",1604154927194,1,"31/10/2020 15:35:27","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604154928658,1,"31/10/2020 15:35:28","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604154928663,1,"31/10/2020 15:35:28","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",141999,NA,NA,"",NA,""
"2",1604154788063,1,"31/10/2020 15:33:08","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604154894348,1,"31/10/2020 15:34:54","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604154895811,1,"31/10/2020 15:34:55","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604154897157,1,"31/10/2020 15:34:57","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604154898214,1,"31/10/2020 15:34:58","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604154899396,1,"31/10/2020 15:34:59","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604154900162,1,"31/10/2020 15:35:00","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604154900899,1,"31/10/2020 15:35:00","BLIND",8242221,NA,"complete",NA,"5f9d7573267c432abeef14a7","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1536x864","1536x760","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604590535713,1,"05/11/2020 16:35:35","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604590808149,1,"05/11/2020 16:40:08","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"pdPGj",NA,"SportenFeedbackOnly"
"11",1604590808151,1,"05/11/2020 16:40:08","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604590809702,1,"05/11/2020 16:40:09","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604590809704,1,"05/11/2020 16:40:09","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",273991,NA,NA,"",NA,""
"2",1604590539297,1,"05/11/2020 16:35:39","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604590647353,1,"05/11/2020 16:37:27","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604590661725,1,"05/11/2020 16:37:41","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604590699077,1,"05/11/2020 16:38:19","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604590703465,1,"05/11/2020 16:38:23","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Four","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604590717181,1,"05/11/2020 16:38:37","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604590726720,1,"05/11/2020 16:38:46","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604590731272,1,"05/11/2020 16:38:51","BLIND",8254165,NA,"complete",NA,"5fa41b6ac0429701b1c4be93","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604087518489,1,"30/10/2020 20:51:58","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604087843134,1,"30/10/2020 20:57:23","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"2zQ",NA,"SportenFeedbackOnly"
"11",1604087843138,1,"30/10/2020 20:57:23","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604087846294,1,"30/10/2020 20:57:26","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604087846296,1,"30/10/2020 20:57:26","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",327807,NA,NA,"",NA,""
"2",1604087523511,1,"30/10/2020 20:52:03","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604087629792,1,"30/10/2020 20:53:49","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604087631411,1,"30/10/2020 20:53:51","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604087664769,1,"30/10/2020 20:54:24","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604087666724,1,"30/10/2020 20:54:26","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
