Experiment Participant_ID Condition Trial Zone_Name Response Word_Count Correct_Points Element_Number Commission Omission
1 NA DiagramFeedback Suez DiagBox1 "X4V8sO nNS c3Zxx" 3 0 5 0 1
1 NA DiagramFeedback Suez DiagBox1 "8b5ws iRH 55Dco rOoz7 Nz15cP atefG wRXWa HOLbw h9pe fJ0t o1UUs ijy 3q4Tr KMP cBpk sm4MZf" 16 1 NA 1 0
1 NA DiagramFeedback Suez DiagBox1 "51H8q MLF6DR OryW9U m7kF rayr w7DPEO UZbak1 pQWA B9Z6 DF4" 10 1 5 0 0
1 NA DiagramFeedback Suez DiagBox1 "5mDxD pVli sVRx3 ovaTdq Ngl 1ij9 X5aBB0 hUeUF pSjF Tp1eG8" 10 0 3 0 0
1 NA DiagramFeedback Suez DiagBox1 "shvXgZ i5k SRI5eG khZ42 CtF 0G1T 36d sGfkk 33Sqh BWXY j2KdOm qANGbW ZMLPz" 13 2 NA 0 1
1 NA DiagramFeedback Suez DiagBox1 "yAg jHR TKtY2 Y5Vemf Rj1 5lxC" 6 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox1 "GIZ sTfMb 9mY2 XCW ql1YYu gbAR2 y3X XS8WB zqP oqOLop UAmfr 7QoM2Q W5yWi 6xXW" 14 1 4 0 0
1 NA DiagramFeedback Suez DiagBox1 "uXlhC NCR OU6l KQJ02M iiGXD ZcK DVzEY" 7 0 4 0 0
1 NA DiagramFeedback Suez DiagBox1 "ev4K7z 4Y1F yrL B2M 5qfNw" 5 0 2 0 0
1 NA DiagramFeedback Suez DiagBox1 "jbToB 3S6xzz uFkvq iPx mEf wKue KK22 A4mYLR kTI9A g7HFh rzntV CvG 5SisQ Rx59J bCW8ac" 15 1 3 0 0
1 NA DiagramFeedback Suez DiagBox1 "nK5o 8yiI3Y q7CUs zVqv 4mR 2Gl ki2C" 7 1 4 0 0
1 NA DiagramFeedback Suez DiagBox1 "2WOtIT bnv WTHND Kmy7X zVo 1w5xb 34mHM Yiug YMz JU8 b7X4D" 11 1 NA 1 0
1 NA DiagramFeedback Suez DiagBox1 "0sBr VoaziP NdvyXQ 5Du iMq Oh57K mWLSR8 HMiTn Gn14Y 5uyZ ANVc bQV rxO jEWJ jqf Jcpiwa NUtcMX" 17 1 4 0 0
1 NA DiagramFeedback Suez DiagBox1 "mW4x UAwzj s5GTg 0tz Z2GF OLjqk wOwdy" 7 1 4 0 0
1 NA DiagramFeedback Suez DiagBox2 "st4 44YXOc 3Yxw" 3 1 2 0 0
1 NA DiagramFeedback Suez DiagBox2 "XDqsle vYi mAz5 8SgY mHoa 7jmR1 mllD6 yuk3U 2ggReX" 9 0 2 0 0
1 NA DiagramFeedback Suez DiagBox2 "Rtd8 2eeAk9 Uthm WREgll PXW oikK 9Yu96e" 7 0 4 0 0
1 NA DiagramFeedback Suez DiagBox2 "MVS wF3 jaCc BrojP 933Si kjGO9h Djg7yt QCi2lR dDEk" 9 1 2&3 0 0
1 NA DiagramFeedback Suez DiagBox2 7THCID 1 1 NA 0 1
1 NA DiagramFeedback Suez DiagBox2 "Zad QWRDe LItGk Zy1Lu 1TyTRB" 5 1 1 0 0
1 NA DiagramFeedback Suez DiagBox2 "6D9g9 rjii 70pgu 9ZMiFD BRo Os9 56q" 7 0 5 1 0
1 NA DiagramFeedback Suez DiagBox2 "mLHl pKtAS 56Qf w9PqB ZHV Xmg mIVU5F WP9bI fHh" 9 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox2 "U2o YZE Zle RsA" 4 0 3 0 0
1 NA DiagramFeedback Suez DiagBox2 "NMk YS9 SOoZ nUgzZ9 mlDyqa Gts Spg DXyR yeAm jFZ GzQ iQZ IvM0 yAO xRg 6MU86 oS6H iNjDs" 18 0 NA 0 1
1 NA DiagramFeedback Suez DiagBox2 "rqo feJ TUtw u6Av 7hZ SEu3na LTo" 7 1 2 0 0
1 NA DiagramFeedback Suez DiagBox2 "rgTa EaIC Khl N1HZ KsaIJ pSq43L myW7kF tmx" 8 1 5 1 1
1 NA DiagramFeedback Suez DiagBox2 "jiqYgc TQLJVc Z9dq Obc 6vw Mlsq gttjq 2wvfB LoQ240 B4puz q0U52e VANB1 KCnb kXTXg iGzpjz vED7 HCz3wB tpJaC YRN aUAkm" 20 1 4 1 0
1 NA DiagramFeedback Suez DiagBox2 "pCrd YH6sy5 gUbA XUg" 4 1 3 0 0
1 NA DiagramFeedback Suez DiagBox2 "IuES1 Gfvm8h l5T dOkd1 nYR E9I Jb3YC" 7 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox2 "S8XP bQQ1 02p 2fb 7J3o XubH" 6 1 4 0 0
1 NA DiagramFeedback Suez DiagBox2 "gJAGZ fmg 7mdn trnv ZbQ 5nbA" 6 1 4 1 0
1 NA DiagramFeedback Suez DiagBox2 "1HCrGs z5E xJkJ eif8QH QMf32 1Rv44 AeXYQ AJf guO SfUf9B H8ck qvtQR" 12 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox2 "7wjv y3Mh czgQY IXPOi ZBUw Qk7G2Q" 6 0 2 0 1
1 NA DiagramFeedback Suez DiagBox3 "oIwhn ptfNrT 6tID Vprx 2TmjVv 9mI XMoj dKrh NrOY XgLJhD" 10 1 1 0 1
1 NA DiagramFeedback Suez DiagBox3 "yBljmd 4NRd7L 20OgTc ObpB X64s7V yKh" 6 1 3 0 0
1 NA DiagramFeedback Suez DiagBox3 "TpKd 5ifY aFS emqTe 9sd nd37qr gksr7T 9SCd4F g9zcFN I91tr 1LHizl" 11 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox3 "tCa32 J1ZBzH gUJbc rGA peO4nn FLr yZL TTzCN dtxbi 6UUeWK YXRkE" 11 1 NA 1 0
1 NA DiagramFeedback Suez DiagBox3 "9sR RxE0E ckLJv X1P zgUz3 R1Hhpl XX3 cN5vS tOZ Qfr HjzzkR a6iHUd" 12 0 2 1 0
1 NA DiagramFeedback Suez DiagBox3 "TJYe TCcm 3wGsQ Albxc4 hOSJ qOh" 6 1 4 0 0
1 NA DiagramFeedback Suez DiagBox3 "Jhl Q08kP 8SdQ5 Dt5rTi exW9zR 0ekV" 6 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox3 "s5x6 MAHAM 7ZCy xu0cH Kox CA5uQ GMFZY Chf" 8 1 5 0 0
1 NA DiagramFeedback Suez DiagBox3 "M7r LM0DR FeR J9ARs vcs h2N7sN Hxc0 QZmyzg" 8 2 5 0 1
1 NA DiagramFeedback Suez DiagBox3 "aCn vId nUa uqN iATxos P8l 7QcfZs KUvv 3SgR ZCd KJ5" 11 1 1&3 0 0
1 NA DiagramFeedback Suez DiagBox3 "SaSoi rKP KvdYf" 3 0 3 0 1
1 NA DiagramFeedback Suez DiagBox3 "Why XdWg q4CQ U4Q L3e9 iJm23 AAq TpG4 KDhR7Q opgT" 10 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox3 "cSxXz V9vPrd oyGkd tjuAh 6g8EfT dTH cC9lzl T3RmMi IkBF" 9 1 NA 1 0
1 NA DiagramFeedback Suez DiagBox3 "c54DvR 8pA UCtfM stln ksBW 8JCb 6tsv FPqH" 8 1 5 1 0
1 NA DiagramFeedback Suez DiagBox3 "T35 qjXex e6Ciyy S9oI Cp7r2W Ugk 2ngch2 lEezM H5Rr pUJ3Td YHA5Ns" 11 1 NA 1 0
1 NA DiagramFeedback Suez DiagBox3 "XG9 S1n2GF DEo Xc4mzV 3oF PMq1 w4xdg LAujh 3aR T2I" 10 1 4 0 0
1 NA DiagramFeedback Suez DiagBox3 "lWuM fVY zVgIxW rCeT rOtC g8Fvp 0W7" 7 0 NA 0 0
1 NA DiagramFeedback Suez DiagBox3 ? 0 0 NA 0 1
1 NA DiagramFeedback Suez DiagBox3 ? 0 0 NA 0 1
1 NA DiagramFeedback Suez DiagBox4 "Vy2l YTmRdx Ufl1H ZHPEb5 vshH exghgD 5i6" 7 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox4 "uhKI bcX AWPO zWmaKa nV2H7w Rws6q vuv6s TMzgB1 CmjTd" 9 2 1 0 1
1 NA DiagramFeedback Suez DiagBox4 "UD2iY vAXT Blhyv yWrC gqfg" 5 0 4&5 1 0
1 NA DiagramFeedback Suez DiagBox4 "NYEPb bT6h o7HRdO ybg UMyc57 48Lca XEP KEmJ81 Y4PX Fiu 9K2L 85sWco" 12 0 2 0 0
1 NA DiagramFeedback Suez DiagBox4 "c5pliT qZqVWa NaTV8 NGvfh pLmqH ihpPeY" 6 1 NA 0 1
1 NA DiagramFeedback Suez DiagBox4 "eFV 4993k b5oAaS U6YKm ooN" 5 1 2 0 0
1 NA DiagramFeedback Suez DiagBox4 "CNZxMf 053 mpe6BD N70f 7ubX" 5 1 3 0 0
1 NA DiagramFeedback Suez DiagBox4 "nbml Sb2U uef BXW NGq6x" 5 1 2 0 1
1 NA DiagramFeedback Suez DiagBox4 "YsLs1V X8EWUZ fVFeGo nvfT Bu2P" 5 0 2 0 1
1 NA DiagramFeedback Suez DiagBox4 "yvLMHZ gGmNa bpQHKU" 3 1 NA 0 0
1 NA DiagramFeedback Suez DiagBox4 "oD1fx yJv50Y tox dZtX FHJDVW opkf znzRB mIcNR uB3 wgvrA 0a7 l9rPIA FtC1" 13 0 NA 0 0
1 NA DiagramFeedback Suez DiagBox4 "argT 5SBy" 2 0 2 0 0
1 NA DiagramFeedback Suez DiagBox4 "SuDQ6 Axyr" 2 1 2 0 0
1 NA DiagramFeedback Suez DiagBox4 "Mn0lrl jeYbu leiZrl iLj1a ANoO" 5 2 3 0 0
1 NA DiagramFeedback Suez DiagBox4 "2p5tfN BKaQ NnaCK O9uF Lz8Yd Yam UxNm yYzS r43 SrVFz3 231 I7d4" 12 0 4 0 1
1 NA DiagramFeedback Suez DiagBox4 "nZ8Vx w5Kzk iKskt tbK4 rhsv SLGao ijJ yP7p a71W" 9 1 4 0 0
1 NA DiagramFeedback Suez DiagBox4 "iX1h U7P NuiXJ 8O4Q ooFYK4 PuH Pxw3 SGy" 8 0 NA 0 0
1 NA DiagramFeedback Suez DiagBox4 "DDl0 Jdz uoD yzmTk 3rMB Lop gvOKVJ HDcO6w" 8 1 5 0 0
1 NA DiagramFeedback Suez DiagBox4 "V4h woi 9VAK xnAZG" 4 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "pxw wKp0 0lUbc ksCy rG5y3" 5 1 4 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "c9aSV2 P9gnFE 3IMOR" 3 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "sdSlnQ YWgHL 7lyT s18L5a c4ir MF7u3 Qrg 6NQb3H" 8 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "Sflo 8qR ZrVv W4tpH S9FAV8 aplV Ozni md3 8lq MKtq4e cxcc8 tTcW8 Q5Y5QJ" 13 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "54By bhQE 50CKB A6r 3Sj6U" 5 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "r1m 9cvAk2 es6V0 ABrY6v 0khNl 6tUlk sCJX3 N2y38s Rs4ch byeEH" 10 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "8pF DR3 mnd 4oYb rdFTNP S5o6 shd" 7 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "Chuj1h Fuieb ljD0S3 RKXz SG1e" 5 0 4 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "jEs 4E3PCt NE0iG Skv1m wi7 kme AcR5kZ n9p 584i" 9 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "UQu8Er OuZS gX6ewM OcJ Os8U G6znf F7vg LCr ABGm lPTTna TYrC UUjiUQ ZNm3W mQTIgT 8Byz1T" 15 1 1 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "E8g TC4 thCv oCjusY xPr" 5 1 4 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "pJoGO q8pyMd hRs bmf yr0XTV Z0Po iIQ 8WE" 8 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "zaG mKsc" 2 1 1&2 1 0
1 NA DiagramNoFeedback Beton DiagBox1 "J39fV LA3uCs ltO gmxfX a2A GzI0h" 6 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "IqYt sp7sxY 3Bm c8u" 4 1 4 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "4cF dfooO1 M9L Ose" 4 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox1 "Fxz910 mXBPZ sPyj qupy" 4 1 3 1 0
1 NA DiagramNoFeedback Beton DiagBox1 "Kz8 cgT QjDDJ6 e5q0 70n5y L6cs xyhvh 4pVa HumeTW CVbvJx" 10 1 5 0 1
1 NA DiagramNoFeedback Beton DiagBox1 "p5j0C0 gG1 SE1aj hHx C8PDS LOL OOhtX gEM QffcE m4V5a z0OzAC KUsoX UbeI 3GK k48qd" 15 0 3 0 0
1 NA DiagramNoFeedback Beton DiagBox1 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox2 "7naa7 QoB b1SjaE Ahsw4 PLaC 4vvJr a5DHSW Fd1 SPm dvMe BWN e4B 4n0S" 13 0 NA 1 0
1 NA DiagramNoFeedback Beton DiagBox2 "zIu hvc fJ6IP lG3VmQ 1iW bU3T mIt1U vW44" 8 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "WOom 9Yzfu fISnnh SkDBAh X4Md URK dim gKt4xp h7XEW" 9 0 4 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "QpS4 9c7 o15w oC7o bfsqk gJtYt gKqSJ" 7 0 1&3 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "d5zcvO dSDOC uplK e9bFp N89R QSb5f 89VP05 nO74 9zWPKy MlIND w8x sB2Sl" 12 0 4&5 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "OiTTQT aIil TfhM Trdzmt WTRn" 5 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "FBP58c 3mUaJ AvfO xEeYh BnbGk 8cZ 9uD RYoKM TIO" 9 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "wv7iK Bwt1Q Zex LsGrhC 4N5 Bvu JEN kuAfew" 8 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "fT7Wz 0aeQ LFU7 3RxcX 8GRf qUVdH sErZK DNIEN 4Wu mLTO" 10 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "Gq6D duy a32I gGh 64a5p FGLLVI GqCX nLWo D89df sdtXp e1v qor W1FC" 13 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "8Bp RimYO Kj9Q5 KOy" 4 1 1 1 0
1 NA DiagramNoFeedback Beton DiagBox2 "7ujnh HrnR6c xp1 bnM q69eY" 5 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "V1K9p 8AW aGuhn 4tCyT 44eA" 5 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "Bqmn2r E3g fg2x eaMqB5 ZsF2v IwZ9GD EwZ dYaknO P4T" 9 1 3 1 0
1 NA DiagramNoFeedback Beton DiagBox2 "UBf m04 6EmZ 1Pc zHX" 5 0 2&3 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "3oN3 h4S4 Ij18EH X6OUYZ xbfin o0E kfkpQ ikuE" 8 0 5 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "deBFNk 5cx6n8 Tae1" 3 0 2 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "sOseQ 6ks luOm 9axyg D23TVD hizwX ZKHpiY" 7 1 5 0 0
1 NA DiagramNoFeedback Beton DiagBox2 "6Y5Th fuaRk dEalO 6RQhE Eqsp" 5 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox2 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox3 "7EHglH UKiaOX E9i" 3 1 1 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "Svoi YRRF 21VE mf8pC j1B 6Zt HsSE MsZ7 bolEnm OZ9E efeX6B rUAU XIdlmz 1I3A BQf4 HAtIa 5tn gx3 k08rvn n1A AR9 1gN oishUR" 23 1 4 1 0
1 NA DiagramNoFeedback Beton DiagBox3 "I6Y 9bdv gahl xxBWEs HEsl 5C5LV2 jcSW qW5sgh YcoeFF lwpi S94 TyqwWX 16ZVx0" 13 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "HKU 00m6 909d 04bEP" 4 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "vs6dr 2nRH8A LqUn K6Sze e4PW nawDt QJxuwV vHOip T1SK SH5w E3le" 11 0 5 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "9ox AUh78 D2G gcZuKo hyGP QCS qZ5 TkO cHmIGR JAm1 bndAd kFrq ERYoJ" 13 0 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "NHDT wAGB4f 84qmu uHj nAmZH 95V9Q IIZ NgfD" 8 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "3TR XarjvU dFVt i6Onql 7Ex 15qcEa CvZL 6KDZ ORX" 9 0 1 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "4SV EsUd yEmvXF tLFUv" 4 0 4 0 1
1 NA DiagramNoFeedback Beton DiagBox3 "h1N KIF4cu jm2 VBBTT Hp8 1be" 6 1 1 1 0
1 NA DiagramNoFeedback Beton DiagBox3 "107ACJ K0BS LWg U30fn6 rpmT uQwZcR 8He 9n8d 159 xVQfp Fq4fL zvk3JK" 12 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "jPSzmd g17B4n wcvOK lYuxuf Bf6V A9IJK EKV K6Yfw ys8Kj mpgPs UEIfg JSWGHS" 12 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "fkSUI pQi XgTVI x5d If75u vjv 1PA gunMt Y8z UOlLHw" 10 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "GTfmy 2n4Cw 1zsF L5FJO0 zjtqQ YG26 VkoqF SucA" 8 0 5 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "MHjfz NDPs AKI BgmHm sz3ax bkGXLi fAOycQ" 7 2 4 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "Vpha vex AfB0Mv DNxgeC hCp9 HAD9O zdi59 8uAd9u HMTZe" 9 0 2 0 0
1 NA DiagramNoFeedback Beton DiagBox3 "GtsL rjODHL zhmiY8" 3 1 3 0 1
1 NA DiagramNoFeedback Beton DiagBox3 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox3 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox3 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox4 "VHC6 Sje5Fn oaqi ZkNakl VND hI7 66Qvrz wN0I ZfyWgn 9pi2 6WoW4 YcE82f SfF R0g sPotJg" 15 0 4 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "Ybs 7uAE LSm4x" 3 1 3 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "BSC 72Wff DTe MLFQQN sEhY Q7azz xIeMWb wC6tzc v7kni 4tl9ed" 10 0 4 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "bHrYYj Nfa xX7Rb LJmyKn 5lpIRt UaWBKs" 6 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "i7dW vVXd 4iRB 2f8 fLv Hbd3" 6 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "y07 UeLJM zs1 5R0U HyCbMt eE89WO GSy lJTHR yU5Ey" 9 0 1 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "CbpHj RIfYUw cxi8 pzZ Rwfbg LmS G2t EHWoen JBrW eqQ cZkH0 OAC j2MGOD 4B8 S4kq PXBRS" 16 1 2 1 1
1 NA DiagramNoFeedback Beton DiagBox4 "N1G1 uSDK 3hVY9S t0k4 eTjD kpv8 NlsvS U5cweC pi38 ICbNO FpRSVK wxvF" 12 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "UaBF xVlq6U Nsbb" 3 2 5 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "tEyv2 uBW2 kNjDN oSaAiY aEvO9" 5 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "1sXJN JfEaZf JTEZwl" 3 1 2 0 1
1 NA DiagramNoFeedback Beton DiagBox4 "SZcHK jCXBcd QpQ XAx8" 4 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "c2Ga NZ8 LiS 2Szd m4faH ML8J eFM TM5kfY 28C QNL1 qX6S bxTAoY" 12 0 4 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "IcSYlh 9XH zIFSSj FH3lli 5JAnTZ UybRzL MWO iWA qxG8A7 6laMa mfQI 2yc" 12 1 NA 0 0
1 NA DiagramNoFeedback Beton DiagBox4 "uk0rs0 bKhXf wda RcS1 GD5wGd ZNF yfKT 0PZPei P3wwFb lw46 IxP" 11 1 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox4 "zQfcZ s5O 54HPyU ofG Mit8ky L7BJB 7X1Z xVfBt SSh Gu4k qmqsL" 11 1 2 0 0
1 NA DiagramNoFeedback Beton DiagBox4 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox4 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox4 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Beton DiagBox4 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox1 "bxw1Nz sbden5 kmWv7 67XfrC YXe Fe5D BMbj MjC 0XnXcV 8ix 87tzgt 8MB6f" 12 1 3 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "Vxhbcm vBOWY M5lck 0kR4Hx 9ENjm GZock yeqA zzk QJSxo1 SvwqmB CLBH 2PDj DxF QTH h6GXZ AzXc" 16 1 2 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "tNAOBU 0aK XWq zu4lw 4jb roBC 0qx cy3 cZYP GfnRPo y56Igw Avarx TWuLv" 13 1 4 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "VqJ jJen TDqGps WPE LJ5F0" 5 1 5 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "FsP WUq6l 7y4Mr1 U3EBi Cv9vZG LVQI Cqmh0e 5N0 FLJq 3xH" 10 0 NA 1 0
1 NA DiagramNoFeedback Botox DiagBox1 "CBU QGWs0 bKWY WBAstC HMC" 5 1 2 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "zGZtjv cYL NWL 49Gne nc9KXC" 5 0 1 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "Loic xXtc5 reY6 BwVIrC cEK KQ0 AHtES j5G7g6 bTM KCdnZ voQP 1WD Wpg" 13 1 2 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "PM7SK OUG L2CW8 mZnMc NQXa Bhup SXlY" 7 1 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "o51OY fLwz 8QSJq pnyl4" 4 1 3 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "1tXHo jmocaZ KRJ8 g0wi" 4 1 5 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "S9d 0Wfoq g9oEz F7y fUOqCr FHJ hCE pSLy 2lNs Xt9To" 10 0 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "RIk f0fA v1JNG at4 YSw" 5 2 4 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "w93aYw KciP8 dzX NL7I6J VNjil oaHWae 5k4MQW ZEb 8hQC" 9 1 1 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "P4RII jvz JKrV 3NsE Se6L IqWOn" 6 1 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox1 "1FGR Yheg 04Z UPk1z UPKk iQk" 6 0 3 0 0
1 NA DiagramNoFeedback Botox DiagBox1 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox1 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox1 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox1 ? 0 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox2 "Sfhw4 t75S6 kJG8 0L0Bq DdogUg SmH7ei kp5GM Uim" 8 0 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "I0Jl cXB I5bya bhk46 byX lyWcM 48I" 7 0 4 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "av4 oPS kQ10 JOIK2 pUOXw wAuBN5 cW0i76 jf7GBY DgMFtF IYzXb tL9du gn52 I1ZY2" 13 2 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "MxKU 4IxXE LK9KE hxKx" 4 1 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "8QXB0 19xzOu Ut8u 7kLh n6pxSK 2K8 AF6p 7SfSlu rXNuni DXJ" 10 1 3 1 0
1 NA DiagramNoFeedback Botox DiagBox2 "MG0Beh 6pmW YWAGSO G6VOmT Obw zlKwkC YKI c32eZ" 8 1 4 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "xIS Ith e84jLj ZT0h 1JgJZK QwE wGX yYm" 8 0 4&1 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "4JuKm bt6 xSc3T gsf" 4 2 1&2 1 0
1 NA DiagramNoFeedback Botox DiagBox2 "sWfVf rrv mti44 wCr6 YVah pjZ9Bd yPbvB4 65D 2PlC8 IkKJc0 yccA kUh" 12 0 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "jVva u3B0 fz0 OzCI u6opix" 5 0 NA 0 1
1 NA DiagramNoFeedback Botox DiagBox2 "Izr 2xPqYR 7gu8 36SN6" 4 1 2 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "v0w1y l2j V0v9 NnQGj i3B7 T3Abd dbvdL 2x3 YwT fo3s fW3AA" 11 1 3 0 1
1 NA DiagramNoFeedback Botox DiagBox2 "UNgD WigOp SCL4 EJpZ pn3E Jry aqk AxvvwJ" 8 0 NA 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "lgmc 3Qhy nyFZ8e 0oA i8Vr jYa8 O12id kdif WQWLl PypXK Rmd yXJ" 12 0 5 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "TUwY hfUq bVhYD moN Ue0 MSGnZ M8ccMe HxB9" 8 1 2 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "77kxy jcWvOH 5CKV A3GTg6 mv9PY dRr opnt iEwdhn rvT klLBML yZ557U 1SX iLA" 13 1 3 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "Swzi MCNM7b CQ1w jfxnS rIw" 5 1 5 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "5c7WV cvVAJR 3TD8 Utg It2jj 4eOs0N V45rdz feprj SRG ASjZ" 10 0 3 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "K8zi8N OvKP ZS9aI j7XG NXu Z3naEZ GO3NG tfOz 9JMg kHOs1R YKQr" 11 1 3 0 0
1 NA DiagramNoFeedback Botox DiagBox2 "nPGtz OCL DKb ZAnl BlIK 53q TUMF jlhW uBufC 1ieb" 10 1 3 0 0
1 NA DiagramNoFeedback Botox DiagBox3 "htYJ0s 0sL" 2 1 NA 1 0
1 NA DiagramNoFeedback Botox DiagBox3 "UGq QEfW pXQz" 3 0 3&4 0 0
1 NA DiagramNoFeedback Botox DiagBox3 "ccOdE4 yxK DnX tNVuJ FuJ6X b5c aFFIW SV1f GnW 9Zvce uDcnmF VE6AzL sBqZn 74E FMr" 15 0 NA 0 1
