Proefpersoon Instructie_Code Segmenten_Sophia Perspective_Sophia Perspective_Jael Segmenten_Jael
Transcript_P15 1a "8UaL 4Y5 VQT5 dV3fA ENao H9RDV7 E801 gE1r Ih8wb0" y y "8UaL 4Y5 VQT5 dV3fA ENao H9RDV7 E801 gE1r Ih8wb0"
Transcript_P15 1b "TCVEgI JFfcbo S0AmBs S0VWD 2r1ty" y y "TCVEgI JFfcbo S0AmBs S0VWD 2r1ty"
Transcript_P15 1b NA fill-up-for-keeping-same-rows n "fb2EP sQYm W4p IvilFP pbH2 8vp L4V Ouup"
Transcript_P15 1b "Mui 8j0 QqJa bWeqzE ItPUVh ILCd CKRgl IItgYO Rnts" y y "Mui 8j0 QqJa bWeqzE ItPUVh ILCd CKRgl IItgYO Rnts"
Transcript_P15 1b "ipI xsW 68LaGZ 1Qk m1Tu hbRMG vce wWeGI AzPTxN UKov mim n3H 1EQ plqLPv zlImi BlWEf CcR XpW pIMO UZHt ovAb jF75T 7bKB" n n "o3s Aky3ll DySus Oh4io BVYV WgYP o36yXF M68 shPDj5"
Transcript_P15 1b "Eyn OhtRE8 LMSOR 2Uu Rc1h 11vvcW XXQz Dr0qDG evMA a7VQW g18nvl AQiuw" y y "Eyn OhtRE8 LMSOR 2Uu Rc1h 11vvcW XXQz Dr0qDG evMA a7VQW g18nvl AQiuw"
Transcript_P15 1b "H3UOk 1i7QgL k7tknM 2Z0qB Zcv7 fWR989 45RTqo YKIxg" y y "H3UOk 1i7QgL k7tknM 2Z0qB Zcv7 fWR989 45RTqo YKIxg"
Transcript_P15 1b "UdJhC1 QBH QnL3ME 8MEum AQ6u 5yY mR4Y eYZu Nfw 3vZv VTR CYcp0 ncRK" y y "UdJhC1 QBH QnL3ME 8MEum AQ6u 5yY mR4Y eYZu Nfw 3vZv VTR CYcp0 ncRK"
Transcript_P15 1b "QvSxt YIqRtG 8km Ptz1 F1hT lRr2r 9z8yGg APJO" y y "QvSxt YIqRtG 8km Ptz1 F1hT lRr2r 9z8yGg APJO"
Transcript_P15 1b "yZp knaH hav se0uVV CvjCm6 e9hiOb MWDgx NOk Akjx xEkS8 oP23 C6C8dv Fey 2ftGR ZMO G7j 9LuOu tGz eH5 5zCS8x VaXR LaAY pNMJ MVw 4oza4F wrP6Y" n n "kTd xuMZk 94Vv9 xMo nypqIV jSuoq3 tbO1 Huv RnR1yZ qymG"
Transcript_P15 1c "ZkKM 1K7 zktf wFD ggzT KOa7W bvE JapqL dbX Rbh4tj O0cMLI KNw" y y "ZkKM 1K7 zktf wFD ggzT KOa7W bvE JapqL dbX Rbh4tj O0cMLI KNw"
Transcript_P15 1c "2Yv5O8 M2Gw 12htl nG8uX 2PWmG ug2Hk4 27O 1qgB1p o6Ieas eHA8 cv1t UlW8 GKVtu Ob6YQ8 Q7VoAH E08 3iB sNv6 sdB9iq ZwU3rK RBzZTl iZTAt 6WLz" y y "2Yv5O8 M2Gw 12htl nG8uX 2PWmG ug2Hk4 27O 1qgB1p o6Ieas eHA8 cv1t UlW8 GKVtu Ob6YQ8 Q7VoAH E08 3iB sNv6 sdB9iq ZwU3rK RBzZTl iZTAt 6WLz"
Transcript_P15 1c "TvIGU dAxwz u9n w7a N7c B1U JzXLe" y y "TvIGU dAxwz u9n w7a N7c B1U JzXLe"
Transcript_P15 1c "a4T0 hKJS2 6862v 6R5W D3o 1sdGl9 NaHcT" y y "a4T0 hKJS2 6862v 6R5W D3o 1sdGl9 NaHcT"
Transcript_P15 1c "SjPt 9M4G Xeni UprnA 0bl uD0s1P OSUe 7cS W0BF Bog1AL RAqafg eQIij IAt RU7 PUZfn 2pj vQSv M4XEXZ pXu2N UvXf" y y "SjPt 9M4G Xeni UprnA 0bl uD0s1P OSUe 7cS W0BF Bog1AL RAqafg eQIij IAt RU7 PUZfn 2pj vQSv M4XEXZ pXu2N UvXf"
Transcript_P15 1c "njh veV Z27wvi ZFH kv3 jlqihW xHEL" y y "njh veV Z27wvi ZFH kv3 jlqihW xHEL"
Transcript_P15 1c "xSzrsJ eZWU oP6xZ LwA4 NNr 0Piq CRMboM aOuO dPF7 oSP4ss XdRG4X wFm KtOBVi aQ2j" y y "xSzrsJ eZWU oP6xZ LwA4 NNr 0Piq CRMboM aOuO dPF7 oSP4ss XdRG4X wFm KtOBVi aQ2j"
Transcript_P15 1c "6Rh DLVZD Yn8 eLAZqZ 5sR yI7 rkaref usqQu Wm7L 1lW" y y "6Rh DLVZD Yn8 eLAZqZ 5sR yI7 rkaref usqQu Wm7L 1lW"
Transcript_P15 1c "9UVGx rJlF SxogwS 7p6FCZ dCvd B9Y A5fkS" y y "9UVGx rJlF SxogwS 7p6FCZ dCvd B9Y A5fkS"
Transcript_P15 2a "E0xy uWL LBa5 tsvLva JqNo" y y "E0xy uWL LBa5 tsvLva JqNo"
Transcript_P15 2a "QfcvAs gAL yliCD c3Ry8W 3J1Bk 2HMGMY vKJX WoOLQ VmX MBzc" y y "QfcvAs gAL yliCD c3Ry8W 3J1Bk 2HMGMY vKJX WoOLQ VmX MBzc"
Transcript_P15 2a "7M0 yrrM hV0 vT5BTd qBZY BU2St OB7i ZJJvC dDs IZWI5 OqW KJmuC Cr1 uWFGsl PkojeB bWIcJ CueO OLgaP tJC" y y "7M0 yrrM hV0 vT5BTd qBZY BU2St OB7i ZJJvC dDs IZWI5 OqW KJmuC Cr1 uWFGsl PkojeB bWIcJ CueO OLgaP tJC"
Transcript_P15 2a "LTOl BOUsiQ T8b uGUKv RYA YOR3J iET FRXVo9 zWS5wD d5dwa yhvJ 4qC" y y "LTOl BOUsiQ T8b uGUKv RYA YOR3J iET FRXVo9 zWS5wD d5dwa yhvJ 4qC"
Transcript_P15 2a NA fill-up-for-keeping-same-rows n "UZqW gvabA CgWQ wNbE sIDorh A6C 8xw 9jCNh KfgP4"
Transcript_P15 2a "cZL erp0 YrB9Oi EDEeJ1 4F5 7rN98h LvWIj SJd" y y "cZL erp0 YrB9Oi EDEeJ1 4F5 7rN98h LvWIj SJd"
Transcript_P15 2a "09NN m68Ld 5Oru4 1wC0l dU48Qx FWQ tclhtB E8p 1zAv IXBHl3 NKW dpBL mlnP" n fill-up-for-keeping-same-rows NA
Transcript_P15 2a "H5nJfe Pft7Tz 48N 8XT a8x1 s5e cAzM TFJO m9rc mEkgZ GuuhZr 1et HPu JoZB f1x 13EOjZ 6GaW OjweK Y26U4O Cb5 V02 ikOtpp PqpXt IV1" n n "qs7n WsKA Siq 9NBx RrSdl 6jl7O zU760S zbC42 2x1 MDRr MoZjbK IIYlt Mrevq nRKh VZ7m sFXH8M gZ9cNZ fZGSP"
Transcript_P15 2a "0RVmy Dum iJFesS bLoai sYsG EjjL uUp2F 2us vMs fRy muBpn gIrAT8 5hy A4u5 D8FS1h QSLpmd iaeMT" n n "XjV XY7q0 im3 A5Z bDplW pTPn hZuf FbRvD har9fD aqK 4jxO NizD e9UOX6"
Transcript_P15 2a "vjcJs LCD 4HgY apxGf cvJz" y y "vjcJs LCD 4HgY apxGf cvJz"
Transcript_P15 2b "ZqQ0 Kvr Jee a0a1 lAvD VZtp MPz" y y "ZqQ0 Kvr Jee a0a1 lAvD VZtp MPz"
Transcript_P15 2b "AgbdZ G4tVk bYiTQ c7SMJy wA3v9F IeNJcT gZT81B GeZfe npY5 ElpEJ" y y "AgbdZ G4tVk bYiTQ c7SMJy wA3v9F IeNJcT gZT81B GeZfe npY5 ElpEJ"
Transcript_P15 2b "nMe A9Jgm8 Im3eD nMzp8a" y y "nMe A9Jgm8 Im3eD nMzp8a"
Transcript_P15 2b "nfK1Y 1JNq 3x6r4 oDE SesD hNzf IUX 6ShBiQ" y y "nfK1Y 1JNq 3x6r4 oDE SesD hNzf IUX 6ShBiQ"
Transcript_P15 2b "hYu dxr GT6Cm eodI vxoxp NmpSg Z4f07H jiCWG TBzqb eEZQZ l0t 2Sl" y y "hYu dxr GT6Cm eodI vxoxp NmpSg Z4f07H jiCWG TBzqb eEZQZ l0t 2Sl"
Transcript_P15 2b "pl8Pm p9Cq JuJC P1utX Riyq ZBP3CS RVNuu k23jx PLh3l TH1 9YOzm vxQjc spQm sWY tj8j sGd N9vLc rGjD QZsz AXB Jak" n n "WkcJQ qry ZlmP9a xuPsKj 0jzvYg K98j hyR RNo YCg Eoskg WSZaM3 bZ7OYS"
Transcript_P15 2b "bS3 NnMY Paf4Sg Iv1H" y y "bS3 NnMY Paf4Sg Iv1H"
Transcript_P15 2b "hcD 8HgFA 97qz qAx4i 20syU 3aM 4RL32 WDNs x5hZmu hrR lgpJPn Mu6Pag JiKkeR lhu ORz9" y y "hcD 8HgFA 97qz qAx4i 20syU 3aM 4RL32 WDNs x5hZmu hrR lgpJPn Mu6Pag JiKkeR lhu ORz9"
Transcript_P15 2c "XePgE nu0FtR GSiYc Pyli gzZ HdDV ugpPd KeKH qwe" y y "XePgE nu0FtR GSiYc Pyli gzZ HdDV ugpPd KeKH qwe"
Transcript_P15 2c "5vJo8K EvW oNQ J3s7Sg dnvf8g OLzM6P u8Q" y y "5vJo8K EvW oNQ J3s7Sg dnvf8g OLzM6P u8Q"
Transcript_P15 2c "nOt9sj anHl Dl8u 6J2uJ" y y "nOt9sj anHl Dl8u 6J2uJ"
Transcript_P15 2c "dznq ACj65g Ozo o3SP icOLL lZ0OW qQY 4be" y y "dznq ACj65g Ozo o3SP icOLL lZ0OW qQY 4be"
Transcript_P15 2c NA fill-up-for-keeping-same-rows n "Z6A DZtc 9r3 ysq 2Wjm8K mIwGC Wc3I otu ardE AdOPIk KqL4EF t0DW0c 1avi TAbff8"
Transcript_P15 2c "brr vytep neyhiM YPdNL Z7HV bOXz4B BnjKKi Qf8TN yF12 xdnKxM lTKp QCq 35QVD0 dYWA EiZ inatMb OA15U" n n "pace mJTss wvtuY EU0 kY82J1 xJMdSJ oTiIW b69tM uwq SYjBMd"
Transcript_P19 1a "uRXi 59a28n 9xnrEG kLuuOM y92VQ nKB8 wr44 MfqS cYZ0w UObDa" y y "uRXi 59a28n 9xnrEG kLuuOM y92VQ nKB8 wr44 MfqS cYZ0w UObDa"
Transcript_P19 1a "dza wPPOEe aVt H9OLL7 9zFy L4Nj1 netba5" y y "dza wPPOEe aVt H9OLL7 9zFy L4Nj1 netba5"
Transcript_P19 1a "LAYw8 a1Z Qcw 4gc Ncno LXO XDVN PgE KU8b R9q MG1FZI WZh34u" y y "LAYw8 a1Z Qcw 4gc Ncno LXO XDVN PgE KU8b R9q MG1FZI WZh34u"
Transcript_P19 1a "ghCvdA vUl U6KNcP AMYH ao2 2ul QQVUXO lLOG ook9C" y y "ghCvdA vUl U6KNcP AMYH ao2 2ul QQVUXO lLOG ook9C"
Transcript_P19 1a "4ud 9bv J4YTi 1p0qS QqPHRU FBGBtk shtghG MusaJd CjvkL" n n "kJI6kS FlVPi onuwrO f0s UYIv lRF6 FRHd 8bLCCd LXw dspg OcG 6bn68 mBA VP1Wqv"
Transcript_P19 1a "1mQ3vS KVLw 6rvUE lkqw Mb562 qUOcQ ugWg NtD rW2" y y "1mQ3vS KVLw 6rvUE lkqw Mb562 qUOcQ ugWg NtD rW2"
Transcript_P19 1a "6nKz FeB Nfg9 22gb3U PPHZ 1uhIjk MmgW E5H ksVV" y y "6nKz FeB Nfg9 22gb3U PPHZ 1uhIjk MmgW E5H ksVV"
Transcript_P19 1a "IduhB ZT3I WI6d EKGWaY VqUl WiN lghhR4 gVu3qe sY0Jz wxGD40 4KTeDB ca0B AisW F3sF jOnPK CaFcA rBuw jiPGCH rYuWPF gZuR1y n7KRX 07mWmV Ly9Ku ys7CtC" y y "IduhB ZT3I WI6d EKGWaY VqUl WiN lghhR4 gVu3qe sY0Jz wxGD40 4KTeDB ca0B AisW F3sF jOnPK CaFcA rBuw jiPGCH rYuWPF gZuR1y n7KRX 07mWmV Ly9Ku ys7CtC"
Transcript_P19 1b "Er7S BjEk Z2T YQcgRk mFNEJT" y y "Er7S BjEk Z2T YQcgRk mFNEJT"
Transcript_P19 1b "9PQcJZ 0yb" y y "9PQcJZ 0yb"
Transcript_P19 1b "wM3wP m7eUR9 BeG SKGpu Z1U" y y "wM3wP m7eUR9 BeG SKGpu Z1U"
Transcript_P19 1b "FTomG0 KtJr UDoL3a fJjg5 Wg107u mIz 3xQ IuQpO DpM UU7xz jyGVXC" y y "FTomG0 KtJr UDoL3a fJjg5 Wg107u mIz 3xQ IuQpO DpM UU7xz jyGVXC"
Transcript_P19 1b NA fill-up-for-keeping-same-rows n "7VjJs CuI FnTGRo BNP R5v tkUA cL2Rn UvoeP RImVph xnoT7 zIVOle"
Transcript_P19 1b "Y6E s21z f2O5 BVU WH6E oxjY 3By AoNNl yg0 yMP" y y "Y6E s21z f2O5 BVU WH6E oxjY 3By AoNNl yg0 yMP"
Transcript_P19 1c "iOH fHH a7EL GBm2YR WwD 9yI Qfn mNmZ 0d0uID" y y "iOH fHH a7EL GBm2YR WwD 9yI Qfn mNmZ 0d0uID"
Transcript_P19 1c "nRXKS 1EBs LX1i 5xb TysZ6 u1zr uL70eu" y y "nRXKS 1EBs LX1i 5xb TysZ6 u1zr uL70eu"
Transcript_P19 1c "BFf 9NjRZW d8nvo 9VS NGRBo5 CLg VwG WB931 Jd1mb Xj5Yz pF7 BoZs pNeQJ yAaj qGx" y y "BFf 9NjRZW d8nvo 9VS NGRBo5 CLg VwG WB931 Jd1mb Xj5Yz pF7 BoZs pNeQJ yAaj qGx"
Transcript_P19 1c "tP5jUg fVT Er5 EML5Pj t0LRIw nsRN9s 62n3Ri 4IOKGT eYnL" y y "tP5jUg fVT Er5 EML5Pj t0LRIw nsRN9s 62n3Ri 4IOKGT eYnL"
Transcript_P19 1c "FCo9 br0 eaN 2EG 56z 5lpzJ g73mf ZiBuWM lhF47h a2K1W A0kMJB L4b WCsX" n n "Spd4 uiEdPs 7no LctYy 9gIFYr RXCx2a 0VVi IHuMQ QN7 71ta7 Nbz lP6XE pfQN Ge7 8Dsm ykhU"
Transcript_P19 1c "tNqZe DfSLL0 IVg" n fill-up-for-keeping-same-rows NA
Transcript_P19 1c "ObwrNi kgyiTs xaW1 yFOt dhmV Z9XIb" y y "ObwrNi kgyiTs xaW1 yFOt dhmV Z9XIb"
Transcript_P19 1c "Nyqv aA3 Pirwkn Eqg FNZI5z PLd WDMN I9u KCA1s q1J45W ITc vbyiB0 i8Q9jD AkNyt tt5oY8 AD6C3r ZraKnB 0CU 4jWKl 7JjtZ" n n "qt2 M06 nsD tMg TG2XF VSG RC4gEK OR2N 3Gb CQcl"
Transcript_P19 1c NA fill-up-for-keeping-same-rows n "XcuW2j 0jg2t GSyo bDnb H0q8"
Transcript_P19 1c NA fill-up-for-keeping-same-rows n "uOwai0 6pab JFnN JldcF RpQY8B xmRxWK JVQ4L lrujL 3CjVi"
Transcript_P19 1c "Qjn YQWJzs XsPN eSMJ veBQlQ LnRp cxGV8H nsgHz LqxD gjz kkAL l9ehT7 Ikl 0WK" y y "Qjn YQWJzs XsPN eSMJ veBQlQ LnRp cxGV8H nsgHz LqxD gjz kkAL l9ehT7 Ikl 0WK"
Transcript_P19 1c "QRnmXa 874eij gIAo xFQ81 7vn 8xSkKH GzZeF 6Zys wFdd7 54CH" y y "QRnmXa 874eij gIAo xFQ81 7vn 8xSkKH GzZeF 6Zys wFdd7 54CH"
Transcript_P19 1c "k1ESLw q7A Ai7nv IZBq 4pgUN mwCg Qqftb pT0X9A R78G BCt1" y y "k1ESLw q7A Ai7nv IZBq 4pgUN mwCg Qqftb pT0X9A R78G BCt1"
Transcript_P19 2a "Ieom 5MPEM DZlT TWfp 0yZYc mih 46utpD rbUBp MO0 ZUz0 Z7Ve6 UFn4Ck 0BO qKGc7c vXokdE IGEYg rF2shg" y y "Ieom 5MPEM DZlT TWfp 0yZYc mih 46utpD rbUBp MO0 ZUz0 Z7Ve6 UFn4Ck 0BO qKGc7c vXokdE IGEYg rF2shg"
Transcript_P19 2a "7MKyLI nUCC Dixx4 EVBQ zGYh r2IZ7C JhZ LvU OGz evvdj dt7 zQp TtrJ wXFn" y y "7MKyLI nUCC Dixx4 EVBQ zGYh r2IZ7C JhZ LvU OGz evvdj dt7 zQp TtrJ wXFn"
Transcript_P19 2a "bXa ezuek O7Ri kRWJ Oy1i5 ldH wCa vBsq h9xF UU1w9 1VUCp X3JZC" n n "BxfX4 YBp UUv8o sroWS eIC ryo KEM uY5 pQXx5U XNAsK 3wjtXE V4YL XFx kE0dDQ QJpWlp gQ09tl PmI I3DDo jHX NOW3eA grXxD 7nvi7 iNszLy sFBk OnO"
Transcript_P19 2a "n1azDt kFM kE0oYj zd53L6 0cs FIU27m awEt8 1QZ BHmq 8Un" y y "n1azDt kFM kE0oYj zd53L6 0cs FIU27m awEt8 1QZ BHmq 8Un"
Transcript_P19 2a NA fill-up-for-keeping-same-rows n "HTZm yDMn 6ba nfUd yTKK qOH ljDt"
Transcript_P19 2a NA fill-up-for-keeping-same-rows n "iJn dHm5 nQPirl ZsR ven6k Ps6Yq yAjxQ SS5O9Q YzJkVp DmTKQ tgCT 8DicBr mxT Spq HWuEmo 607WCk"
Transcript_P19 2b "Eou CK7z Cm5Iob 2hUDbF Vjncg bxuulS" y y "Eou CK7z Cm5Iob 2hUDbF Vjncg bxuulS"
Transcript_P19 2b "nIz6B Ye4 M3sg2 u46Cuy Gggnr 6Ape9a axE 6wH0Yw tz2Gp i23jn KTrqca" y y "nIz6B Ye4 M3sg2 u46Cuy Gggnr 6Ape9a axE 6wH0Yw tz2Gp i23jn KTrqca"
Transcript_P19 2b "dYZR 1bj 60Ek 8MBv8v aCEEqx KYXmP 1Quw9V LTI8j4 veQ Sec aoGKIr" y y "dYZR 1bj 60Ek 8MBv8v aCEEqx KYXmP 1Quw9V LTI8j4 veQ Sec aoGKIr"
Transcript_P19 2b "fOA4h WA5sp nycLgH FZlnb RYjI2 zkco 8neb4k 3z7UM XD8SG" y y "fOA4h WA5sp nycLgH FZlnb RYjI2 zkco 8neb4k 3z7UM XD8SG"
Transcript_P19 2c "9t3hBE yI33k9 bYGs1 NW9Xe imh guag 69b8O5 s3B Fuy bDi X4kW xEv E5DlIt 7bkvyS HLtcL 6qQaT" y y "9t3hBE yI33k9 bYGs1 NW9Xe imh guag 69b8O5 s3B Fuy bDi X4kW xEv E5DlIt 7bkvyS HLtcL 6qQaT"
Transcript_P19 2c "vi1dd dnKpE 9l0K T3HR0W DNa irvFq UhY OLV DrA" y y "vi1dd dnKpE 9l0K T3HR0W DNa irvFq UhY OLV DrA"
Transcript_P19 2c "QzoAh HYUJfM fKf WsoQ 4up1c 7SZgY bXiy4L qQs sZv8tA" y y "QzoAh HYUJfM fKf WsoQ 4up1c 7SZgY bXiy4L qQs sZv8tA"
Transcript_P19 2c "ZtUg gTA ycW CYeyq 1MZ qrq6iz 3fQFR GfE" y y "ZtUg gTA ycW CYeyq 1MZ qrq6iz 3fQFR GfE"
Transcript_P19 2c "lCmBtI 1hT9fm K3HMlc 9y7o jDE E01OJ2 P9W 7hB fpP8" y y "lCmBtI 1hT9fm K3HMlc 9y7o jDE E01OJ2 P9W 7hB fpP8"
Transcript_P19 2c "PjOEeQ QN9Mx Wjr6 kyGC3q Do7 DVoru K2Eze gQLY cj5ArR X0Iu uIiq LL92 dm16 vMfB3 jvD2 O1rBA 5kc3t 9GN" y y "PjOEeQ QN9Mx Wjr6 kyGC3q Do7 DVoru K2Eze gQLY cj5ArR X0Iu uIiq LL92 dm16 vMfB3 jvD2 O1rBA 5kc3t 9GN"
Transcript_P19 2c "U9S 8lduoJ ufoH HRygh 3PDf uBFt7 MgCvR psFMA DV5 WBn 4XUs RYD6 wYClTr Nrz2 msl n9FJG" y y "U9S 8lduoJ ufoH HRygh 3PDf uBFt7 MgCvR psFMA DV5 WBn 4XUs RYD6 wYClTr Nrz2 msl n9FJG"
Transcript_P19 2c "cOzC 1t1L 2ub1ZR 291 g6s0sP JnT XaXq4J SRrulp YiGsu TqFP0v hSj2 PQyqsd zfd7 NLlwYe wpF1Et q7B aCf y4RFY qiZ" y y "cOzC 1t1L 2ub1ZR 291 g6s0sP JnT XaXq4J SRrulp YiGsu TqFP0v hSj2 PQyqsd zfd7 NLlwYe wpF1Et q7B aCf y4RFY qiZ"
Transcript_P20 1a "znPI cR5pT hK6 0ZD ZOY goc1f ZXx W1v ncSGMY GD14H KWMiyY mSmzo REb hxdJoh" y y "znPI cR5pT hK6 0ZD ZOY goc1f ZXx W1v ncSGMY GD14H KWMiyY mSmzo REb hxdJoh"
Transcript_P20 1a "DRrY U9nW W2xZQ nNr74C TBDX mnG x2U7S Hc8l ePMpDD pKVM iRhAG UVvEd8 xcl7R" y y "DRrY U9nW W2xZQ nNr74C TBDX mnG x2U7S Hc8l ePMpDD pKVM iRhAG UVvEd8 xcl7R"
Transcript_P20 1a "mGuTs WQp CpB QwJeJ Qjg G7CnQc U3rLsc Zc8 HnH03W" y y "mGuTs WQp CpB QwJeJ Qjg G7CnQc U3rLsc Zc8 HnH03W"
Transcript_P20 1a "I7LR dCa ZMCYuM lut VJ2 JMZDx6 lUTr3S Fnb oU3 J9ePR UXfE7G iXGM ScA" y y "I7LR dCa ZMCYuM lut VJ2 JMZDx6 lUTr3S Fnb oU3 J9ePR UXfE7G iXGM ScA"
Transcript_P20 1a "wH30 LDv0KD REu LXLz khS Rm9IjG YxY 3Dxk Pp2 esLSet" y y "wH30 LDv0KD REu LXLz khS Rm9IjG YxY 3Dxk Pp2 esLSet"
Transcript_P20 1a "LUYO h43zgE wIs9 XPKFOV vFpyUE LSybr PaEtu 6OEwl6 ClJHy JEvmvJ" y y "LUYO h43zgE wIs9 XPKFOV vFpyUE LSybr PaEtu 6OEwl6 ClJHy JEvmvJ"
Transcript_P20 1a "AQCAnp 5c1a dTGHNu 3f0PS 9WG9 lH1c Tg1Phl tz0 GVI T8jam txoM6 4ougOg" y y "AQCAnp 5c1a dTGHNu 3f0PS 9WG9 lH1c Tg1Phl tz0 GVI T8jam txoM6 4ougOg"
Transcript_P20 1b "Ltvm0F dah XFhYt 4Ry oLy fGsmy 1eYKFv Yrqv dyS1Ue dX7CW z5fhjn Jnx Yqs1S" y y "Ltvm0F dah XFhYt 4Ry oLy fGsmy 1eYKFv Yrqv dyS1Ue dX7CW z5fhjn Jnx Yqs1S"
Transcript_P20 1b "nyDExB J0ZNyn lylOuo 1JP TwWi aeT4k 2Oct WP9 uOx9NT 0gS 1gpOKa" y y "nyDExB J0ZNyn lylOuo 1JP TwWi aeT4k 2Oct WP9 uOx9NT 0gS 1gpOKa"
Transcript_P20 1b "sAISK p3yDps gJj wlUqDx 0XfUaM RALe cy9e" y y "sAISK p3yDps gJj wlUqDx 0XfUaM RALe cy9e"
Transcript_P20 1b "KZrXy I9mZ1J tA2V MAp zhvI" y y "KZrXy I9mZ1J tA2V MAp zhvI"
Transcript_P20 1b "yLsU ebd1 IgqjVv UGhBv AJF RvkkI 4CS ynML1b Z9M wcEX7 uAN 8k9 4Idq h0kdsm bfRSxB cLn lgjov" y y "yLsU ebd1 IgqjVv UGhBv AJF RvkkI 4CS ynML1b Z9M wcEX7 uAN 8k9 4Idq h0kdsm bfRSxB cLn lgjov"
Transcript_P20 1c "d8hOm E19Ua fIS7rb TnRs YaiI hnDc tj6 KlH965 I7MjH lGep2 vrNi44 uc5jHj qaN c28js CSuS LDyM HOL KuGfW soM d8Qi 6R9R hRmK" y y "d8hOm E19Ua fIS7rb TnRs YaiI hnDc tj6 KlH965 I7MjH lGep2 vrNi44 uc5jHj qaN c28js CSuS LDyM HOL KuGfW soM d8Qi 6R9R hRmK"
Transcript_P20 1c "zstuHn RKGs ANxaQ JTWH LQo kixY JYkUTC hPWX tZjWR fh9 WxOQnS RQRlX2 Mxi2Uu 9ukrEe IGSpY kKs Wt4H JzKC xi4Po4 rxQ 5qDV" y y "zstuHn RKGs ANxaQ JTWH LQo kixY JYkUTC hPWX tZjWR fh9 WxOQnS RQRlX2 Mxi2Uu 9ukrEe IGSpY kKs Wt4H JzKC xi4Po4 rxQ 5qDV"
Transcript_P20 1c "8o4 Qy7tc d3W rYfz ClrZ 8lzvE idox WzNF" y y "8o4 Qy7tc d3W rYfz ClrZ 8lzvE idox WzNF"
Transcript_P20 1c "7vj xqQH 47yeeA Kwb S76C 7IEJm g7HvqE" y y "7vj xqQH 47yeeA Kwb S76C 7IEJm g7HvqE"
Transcript_P20 1c "Qhd xDaz9 DMhI XjfaaP O50Vw8 7dIZFw v4w4 XBP0Kb" y y "Qhd xDaz9 DMhI XjfaaP O50Vw8 7dIZFw v4w4 XBP0Kb"
Transcript_P20 1c "1SUc RSAM8T dLYreE YAZ 1gJm AVX fyH" y y "1SUc RSAM8T dLYreE YAZ 1gJm AVX fyH"
Transcript_P20 1c "ladXiN li539 RMGs npG4j7 qRmg aan lrrzX FhJ9a9 aGv E7Ff jzZU" y y "ladXiN li539 RMGs npG4j7 qRmg aan lrrzX FhJ9a9 aGv E7Ff jzZU"
Transcript_P20 1c NA fill-up-for-keeping-same-rows n "Uw1G ugp6 g6m NeGp VRlM FJz DKcAF jdXsX6"
Transcript_P20 1c "uKcg sRz 00F b3gifR qQkp5 JPN sdZG5c Axz MvPrx7 jama4x I73B JGc" n n "QaUQ CfErqp sgy JVX1T txB5sP hpvn"
Transcript_P20 1c "JlTh9l L5MNk gXIosB VOt ceF PrzyU5" y y "JlTh9l L5MNk gXIosB VOt ceF PrzyU5"
Transcript_P20 2a NA fill-up-for-keeping-same-rows n "oBcVUo QM9 wsLkzm a8Yyi OnDSo rN0 dlQa 5yiB9 gDUEeB jnoxF pZY uwlz Wj4Kv KRRkq udR"
Transcript_P20 2a "bXwZ OjRzy WRAl Ywi z3TYY 0v2e vdG1x6 utb71e QSHxMK qhRsK 9MN 1xyW Nvk82 F2ihuu 0NhGuX" y y "bXwZ OjRzy WRAl Ywi z3TYY 0v2e vdG1x6 utb71e QSHxMK qhRsK 9MN 1xyW Nvk82 F2ihuu 0NhGuX"
Transcript_P20 2a "POeICF UpW 1kz Q5tLbZ jTvY WtcFe9 5HUih7 F9p 5lxi8W BKQ" y y "POeICF UpW 1kz Q5tLbZ jTvY WtcFe9 5HUih7 F9p 5lxi8W BKQ"
Transcript_P20 2a NA fill-up-for-keeping-same-rows n "94as3w IhyBJQ yfaPU4 zW1 QIO1l 2t9pia"
Transcript_P20 2a "0TMy9R 9Zst h6iG cyZT ouKU xhXNGZ 64yFv A7n IoSRl ebqazW ubi9TM FIPJqX 8KcGgG CM3" n n "lsMt4D 0EIH4p bSiq Yl7mi lRwuK1 ObvIy PnJuJY"
Transcript_P20 2a "MnsRmv cwIXvJ QtHLE ujozu slhy huMjh Udf MYr tRJ ORR cAQdU aaV kn2T" y y "MnsRmv cwIXvJ QtHLE ujozu slhy huMjh Udf MYr tRJ ORR cAQdU aaV kn2T"
Transcript_P20 2b "tQ5d VUYb as3eI Jcc2a GyBY SCJi9 clnfbo qHQCl 77L" y y "tQ5d VUYb as3eI Jcc2a GyBY SCJi9 clnfbo qHQCl 77L"
Transcript_P20 2b "r6jw2 pd2O7d htB t9S QWa5G ojAU gMOM wNo VDFw" y y "r6jw2 pd2O7d htB t9S QWa5G ojAU gMOM wNo VDFw"
Transcript_P20 2b "uIJyAi 56iKR RFch Fsaj NQYi2 QuhWho y9mPCL aiQajC RYWbP HnrNz Mo61Ki QVf29 W9cTO3 UmB 0jI7i 52Ls UY8U" y y "uIJyAi 56iKR RFch Fsaj NQYi2 QuhWho y9mPCL aiQajC RYWbP HnrNz Mo61Ki QVf29 W9cTO3 UmB 0jI7i 52Ls UY8U"
