Experiment Participant_ID Condition Trial Zone_Name Response Word_Count Correct_Points Element_Number Commission Omission
1 8100803 DiagramFeedback Suez DiagBox3 "rZ8vo x4YPe R54 iSl" 4 1 5 0 0
1 8100803 DiagramFeedback Suez DiagBox4 "4LT3 EzhBv incu TqCIs UdqG6 a0oY" 6 0 1 1 0
1 9046567 DiagramFeedback Beton DiagBox1 "5UxB4 c1V Blo1g" 3 0 1 1 0
1 9046567 DiagramFeedback Beton DiagBox2 ? 0 0 NA 0 1
1 9046567 DiagramFeedback Beton DiagBox3 "gh7 0Gdn8 muW sW1og nFat NNaqO9 SmhN VIpUUJ 6JEBl" 9 1 3 0 0
1 9046567 DiagramFeedback Beton DiagBox4 ? 0 0 NA 0 1
1 9046567 DiagramFeedback Botox DiagBox1 "JcVOv Hr5OfQ QWupJ 9uM gahqYX VFmB" 6 1 NA 0 1
1 9046567 DiagramFeedback Botox DiagBox2 "YL0i W03 9kWdh OjU7 1GJ69q" 5 1 2 0 0
1 9046567 DiagramFeedback Botox DiagBox3 "rfG994 uxyow 18O F4od mP56 XDC qHFcYU iaM C7Pb iof" 10 0 2 0 0
1 9046567 DiagramFeedback Botox DiagBox4 "fL93u xr1AwL 6wGSQP u0pRm L0j2s hQxmu zQiz Ftuh Gs0Gz ZwnZfp rK7EC 5Z9A" 12 0 2 0 0
1 9046567 DiagramFeedback Geld DiagBox1 "CCNQsm t0p 2IskBH DYeMA 5kd06D jlU8C Hh6 pNO0Nv xi6j6 Boyj bkfBj Gzg9 q6bNgM OJfKK aLmYxT lkCVW5 XCmT5 kmg" 18 1 2 0 0
1 9046567 DiagramFeedback Geld DiagBox2 "QBmp MfVE Rgso NKk TPRl" 5 1 4 0 0
1 9046567 DiagramFeedback Geld DiagBox3 "YchzZJ JO24M2 xO4At9 s9PY" 4 1 NA 1 0
1 9046567 DiagramFeedback Geld DiagBox4 "dFBB kJmr W9Ek CexFYv WGVT cZBxHY JKwRB z7cAY GDs pdB" 10 1 4 1 0
1 9046567 DiagramFeedback Metro DiagBox1 "HaW8 yCUdY9 txpG CbuEIt z3kGy vXKXc6 zao RdZDTY 1ZlguK rVTf" 10 1 3 0 0
1 9046567 DiagramFeedback Metro DiagBox2 "iLtv 1dEkyy LNKZx ql3b ZPy Cxc fyV qOn HkenlF wzr YAbP3 e4Cvd4 49US 04P zIa1 HqKc yNBM a9z8 Bsa tkZ4G0 6EU" 21 1 4 0 0
1 9046567 DiagramFeedback Metro DiagBox3 ? 0 0 NA 0 1
1 9046567 DiagramFeedback Metro DiagBox4 "Qh7g SLnHx Wlxx UWzx odCl vbCB Jgp xhGh 46R Y0V gOMD 41I n6j9Rb sGF u2r cPe" 16 1 4 1 0
1 9046567 DiagramFeedback Muziek DiagBox1 "uhgC4 rBgYHj 2noF H9wtUf TScq klQ 0xM gPu 8wW0O" 9 1 3 0 0
1 9046567 DiagramFeedback Muziek DiagBox2 "27YDYJ KV99Bw RLNeE vuVuO zWi4 DCwKs6 n1U peB CmV oxUE FQgSs AqMw7V" 12 2 5 0 0
1 9046567 DiagramFeedback Muziek DiagBox3 "MKH658 MFmkx tp0B TMl" 4 0 NA 0 0
1 9046567 DiagramFeedback Muziek DiagBox4 ? 0 0 NA 0 1
1 9046567 DiagramFeedback Suez DiagBox1 "4na sNW rav Ch7 N8bSJ9 FFFN abTxP KtGxV 2sS8 T5uPy amW F8E 5CnM zK1y 3Pt82" 15 1 4 1 0
1 9046567 DiagramFeedback Suez DiagBox2 "8eG y89X EzbLZ r2vQ LjYFbm yKtv QwND TaEpb EMGfir gplEFq jIZ" 11 1 NA 0 0
1 9046567 DiagramFeedback Suez DiagBox3 "Eku uxkf aqW DP1CTn sKi" 5 2 2 1 0
1 9046567 DiagramFeedback Suez DiagBox4 "T0Sf6a GrX" 2 1 4 0 0
1 9255783 DiagramFeedback Beton DiagBox1 "Jhg fyi8vw jHIwM ZSm7aX N6A1 6AR n9bh OdXapP" 8 0 4 1 0
1 9255783 DiagramFeedback Beton DiagBox2 "rpEYmY G6U zRHLV 9zNT mww fYQO WpLCzq MX3U" 8 1 3 0 0
1 9255783 DiagramFeedback Beton DiagBox3 "PHe hUYo7A RodDb" 3 0 3 0 0
1 9255783 DiagramFeedback Beton DiagBox4 "Jjo4V FejoOm DPv29W" 3 1 4 0 0
1 9255783 DiagramFeedback Botox DiagBox1 "qNXICf EQN 2yod oJs i8Ck" 5 1 3 1 0
1 9255783 DiagramFeedback Botox DiagBox2 "hlaeo WTXD EK0 9G2FG w6Ed5" 5 1 4 0 0
1 9255783 DiagramFeedback Botox DiagBox3 "bZTwX z8K yWyOK MKuIq cKIc6e AvxoJR II1 McOYmm YoVqkY" 9 1 2 1 0
1 9255783 DiagramFeedback Botox DiagBox4 "gwwB DF7 hXbYl cLu 0M3dB PGjX 7Qy e4m wUjEU PQJBV zjNT uxq26" 12 0 NA 0 0
1 9255783 DiagramFeedback Geld DiagBox1 "tWLUC HTFwn4 cS0S 17BkL tLVTpQ weqst6" 6 1 2 0 0
1 9255783 DiagramFeedback Geld DiagBox2 "offP JvWsJx w5nd zbF n7M 7z1aYN hA4sL" 7 1 5 0 0
1 9255783 DiagramFeedback Geld DiagBox3 ? 0 0 NA 0 1
1 9255783 DiagramFeedback Geld DiagBox4 "1KkJ3 gu07 Vhaq PK1vsk" 4 1 NA 1 0
1 9255783 DiagramFeedback Metro DiagBox1 "7fh02l RRXxn mUD LiP j87ON a8U 2gEag O4naW ndgn1" 9 1 NA 1 0
1 9255783 DiagramFeedback Metro DiagBox2 "MLe cnVbZ IjktA qzpf3q i3V bCwySD TNeW34" 7 0 5 1 0
1 9255783 DiagramFeedback Metro DiagBox3 "d3Oq 9VPi sJTk q0jpS vHh" 5 1 5 1 0
1 9255783 DiagramFeedback Metro DiagBox4 "aSZr3I MAJ g0wiW" 3 1 5 1 0
1 9255783 DiagramFeedback Muziek DiagBox1 "MIEC evwy kEAAc 6xmf d5yb c2v7 MyGRGd kmT2FB" 8 0 1&2 1 0
1 9255783 DiagramFeedback Muziek DiagBox2 "ZQS neSP RcGNk9 WCTFW Dswv CH3 ltEIr" 7 1 3 0 1
1 9255783 DiagramFeedback Muziek DiagBox3 "OG9 eKQ iiIy" 3 1 3 0 1
1 9255783 DiagramFeedback Muziek DiagBox4 "x7B Rcp gMIJ2O 8ok 4wc6i" 5 0 4&5 0 1
1 9255783 DiagramFeedback Suez DiagBox1 "BsqI95 gG3 CKWqVG tc7L u0kF 2u0F XKH NtSdA DIeah AwyA BQ2pNL s5vj gRcD 0a7m Lo1PUR JP5" 16 1 NA 0 0
1 9255783 DiagramFeedback Suez DiagBox2 "ORj zBs91 yQYzkK N8hm" 4 1 NA 1 0
1 9255783 DiagramFeedback Suez DiagBox3 "vLx10 KlRVnT o3ijo uKuH BIU3z YxtAFw MeRwNw" 7 1 NA 0 0
1 9255783 DiagramFeedback Suez DiagBox4 "FEnk Fj4Ii jgZH X1G H2AEi" 5 1 4 0 0
1 9549898 DiagramFeedback Beton DiagBox1 "U76wPO 3dghn 9nao WHP9V3 QHpC uKpETA lRfB uMuUJ4 qq2qJP 0YZMc4 kgf1X" 11 1 3 1 0
1 9549898 DiagramFeedback Beton DiagBox2 "WLTN hlJsYV sc5 Mbv tVW8x" 5 1 3 1 0
1 9549898 DiagramFeedback Beton DiagBox3 "592xA FNYA5 Nch2G dEcKMe whN u6m gNE4KO qB9AA Pj8R3c OeN IZGYgU" 11 1 3 0 0
1 9549898 DiagramFeedback Beton DiagBox4 "VQm3p MAefKl SmSp PvE" 4 1 4 0 0
1 9549898 DiagramFeedback Botox DiagBox1 ? 0 0 NA 0 1
1 9549898 DiagramFeedback Botox DiagBox2 "hLKP JYxuaC 16OC5 bGgOH lf1 eiI EY3Di OgG9 3516dg hxa" 10 1 4 0 0
1 9549898 DiagramFeedback Botox DiagBox3 "JsOGD Oo4 Ap5W0 2BU3E Msk ISo b3npRv KLGQa" 8 0 NA 1 0
1 9549898 DiagramFeedback Botox DiagBox4 "eIvGG J6Jz lsg MPeK qto vn9pyu uW23i yKPBqC qoXt7" 9 0 4 0 0
1 9549898 DiagramFeedback Geld DiagBox1 "ZUhS 2Hkn kh3K68 AWK Ie8uu C2SrDL zqZ0m Jwt ziY 15tIuI" 10 1 3 1 0
1 9549898 DiagramFeedback Geld DiagBox2 "dOhNn vRq buI6I nNQfJ EjKz 11y WKnsnA krS6c6 udxbzW" 9 1 4 0 0
1 9549898 DiagramFeedback Geld DiagBox3 "mpimim Szc PSvU FDBjx bl7K pulP QnLoEs" 7 1 2 0 0
1 9549898 DiagramFeedback Geld DiagBox4 ? 0 0 NA 0 1
1 9549898 DiagramFeedback Metro DiagBox1 "Bmpxcj L5ymkJ wdcVW ddo0eQ 2cXPp6 LjU sGoeXG 2lu LtG pDKip" 10 1 NA 0 1
1 9549898 DiagramFeedback Metro DiagBox2 "wKu XgJep d2rBY tdGwrX" 4 1 5 0 0
1 9549898 DiagramFeedback Metro DiagBox3 "eBQ9Un aN4Oxv 0Ppo 6BRU" 4 1 NA 0 0
1 9549898 DiagramFeedback Metro DiagBox4 "PyrHN YMQikQ 6HX TPyp Xdor8L 0D5E 5dyJM yARH SzUr 4k5 vIX VhWn" 12 0 1&3 0 0
1 9549898 DiagramFeedback Muziek DiagBox1 "koNpuH gSlB dZttk sy9BF o5F HsC83n NYxS hmHgJ evCfVZ 5Gl CjaTQU" 11 1 5 0 0
1 9549898 DiagramFeedback Muziek DiagBox2 "P8v fXQ8YZ C541K ITLds XEFDjR XZ2cO KCsIs JAGmF onnW" 9 1 3 1 0
1 9549898 DiagramFeedback Muziek DiagBox3 ? 0 0 NA 0 1
1 9549898 DiagramFeedback Muziek DiagBox4 "Iuj6Kw Cd6B9 TGf2K bwD0 7ECqpW JqWWW" 6 1 4 0 1
1 9549898 DiagramFeedback Suez DiagBox1 "OYc I7o4m uUp iIm0 rvkGAp XvOqu" 6 0 1 0 0
1 9549898 DiagramFeedback Suez DiagBox2 ? 0 0 NA 0 1
1 9549898 DiagramFeedback Suez DiagBox3 "Be8 zn4 uk6Z MsX7Cf VlX dKU8" 6 1 5 1 0
1 9549898 DiagramFeedback Suez DiagBox4 "1jPV4f fNnQ" 2 0 2 0 0
1 1829877 DiagramNoFeedback Beton DiagBox1 "xo444U gvRy XEPuWJ 43M" 4 0 3 0 0
1 1829877 DiagramNoFeedback Beton DiagBox2 "1jCl FdtHn PwgN 8Xz 1m1 xcUfd 9ws0EC" 7 0 5 0 0
1 1829877 DiagramNoFeedback Beton DiagBox3 "fKELGQ RBV 7MxGsm EYYgA Ktt8Fc 2pB JtyJ9M CGWMl6 kya luyrg" 10 0 3 0 0
1 1829877 DiagramNoFeedback Beton DiagBox4 "Yf1c Vj81 Az6bf KN6YaB 1f4rm rZmYe sWjGQ su1s" 8 1 5 0 0
1 1829877 DiagramNoFeedback Botox DiagBox1 "MDO2ok bYi Xbw5C6 LBo rPZ GCYgB" 6 1 NA 0 0
1 1829877 DiagramNoFeedback Botox DiagBox2 "OHJJJY D0ktu YPp9 dZFd ywpL BSe4ZO IDF gWF" 8 0 2 0 0
1 1829877 DiagramNoFeedback Botox DiagBox3 "8enk EE64 fm4Ui WNYLhy sMm Ejp nQQ Pcq9 L3L 9TU 3Hjk Bly uDT CEXW" 14 1 2 0 0
1 1829877 DiagramNoFeedback Botox DiagBox4 "MPj PsJv5G phWwk lHPZ" 4 1 NA 1 0
1 1829877 DiagramNoFeedback Geld DiagBox1 "1Y6 X7EPL CoA BwigV7 lWR P91pX Pf3H0w" 7 1 4 0 0
1 1829877 DiagramNoFeedback Geld DiagBox2 "jRxjPZ IJPM8 dNLlzd 9fd vHsk Cw52E j3Pz p4NSX l7e S9P vWEo9U" 11 1 4 0 1
1 1829877 DiagramNoFeedback Geld DiagBox3 "2VcF Ifrc VR3Ei TfZs Kr5vi 4eWu" 6 1 3 0 1
1 1829877 DiagramNoFeedback Geld DiagBox4 "2fOh tiN pM7 tdCceF 48aZ hMYU2t" 6 0 3 0 1
1 1829877 DiagramNoFeedback Metro DiagBox1 "Jeo 8SjHN mMlZ aEWQ mq6j1 7ZC SzIzWw YZEOrj" 8 1 4 0 0
1 1829877 DiagramNoFeedback Metro DiagBox2 "oyGTq qieIr" 2 1 4 0 1
1 1829877 DiagramNoFeedback Metro DiagBox3 "yXogno hloZ HPztU teek 4173k E08X4" 6 0 3 0 0
1 1829877 DiagramNoFeedback Metro DiagBox4 "aEko vM3 cNkA Sx9e OgXj kYVbC4 VmV fOBpXu" 8 1 3 0 0
1 1829877 DiagramNoFeedback Muziek DiagBox1 "6Ur hXgYMp ktdX iJVw" 4 1 3 1 0
1 1829877 DiagramNoFeedback Muziek DiagBox2 ? 0 0 NA 0 1
1 1829877 DiagramNoFeedback Muziek DiagBox3 ? 0 0 NA 0 1
1 1829877 DiagramNoFeedback Muziek DiagBox4 "2wj iNl BxFj gh7llS oidE5y" 5 1 4 0 0
1 1829877 DiagramNoFeedback Suez DiagBox1 "8vp dHmy96 RXcZ rCzo" 4 1 NA 0 0
1 1829877 DiagramNoFeedback Suez DiagBox2 "HqaMXI Apeu0P RC0 wbVNq9" 4 0 2 0 0
1 1829877 DiagramNoFeedback Suez DiagBox3 "VA0 y1A3Fe zky Nt0QSw KYC 3uTX l8S wEZVCC 6mO k3iRy nKIP EKmI WMfU ankb ruHqH 8CM" 16 1 3 0 0
1 1829877 DiagramNoFeedback Suez DiagBox4 "Tzl sYl xYYBiQ v3HY lJhp7E RphE EN7U R8XI sWLy qq4d" 10 2 4 0 0
1 2617909 DiagramNoFeedback Beton DiagBox1 "l3Ie R0z NoB4y3 MP2G 3gwC waTzfI h4rhG FOAWv 8gql FAKrKP tZY 0Ko2y ACO4 E3E GG3 WQqo9L" 16 1 NA 0 0
1 2617909 DiagramNoFeedback Beton DiagBox2 "Kgl Vb6t aKB4vq" 3 1 4 0 0
1 2617909 DiagramNoFeedback Beton DiagBox3 "M3nkS 8JH xQ68O ujs ocpn nomN 9jsku 7Q2bp e9k" 9 1 2 0 0
1 2617909 DiagramNoFeedback Beton DiagBox4 "hwhaX jaXo ivKF2 Fw4W ZgI NCngQy 7q2w" 7 1 3 0 1
1 2617909 DiagramNoFeedback Botox DiagBox1 "0amKaT jCBRK2 UdnP A41NGt R9tf6 XHbw n5Ysc N3T 2N3a" 9 0 5 0 0
1 2617909 DiagramNoFeedback Botox DiagBox2 "lXZL ZhbUt oivOO" 3 0 5 0 0
1 2617909 DiagramNoFeedback Botox DiagBox3 "nslA roFR5J JgTE ZHZg6 iU5" 5 1 1 1 0
1 2617909 DiagramNoFeedback Botox DiagBox4 "sQFLi GiUKs2" 2 1 NA 0 0
1 2617909 DiagramNoFeedback Geld DiagBox1 "PeVTt 68YEr dtOH LgM oNZ m71 NNvz8" 7 1 1 0 1
1 2617909 DiagramNoFeedback Geld DiagBox2 "Qb0E sapd0S YLR grLND6 6Kg DXb6Y" 6 1 NA 0 1
1 2617909 DiagramNoFeedback Geld DiagBox3 "5Hu XhF JU3ci QrkVNn NfLP1 ylYKgp 4is" 7 1 4 1 0
1 2617909 DiagramNoFeedback Geld DiagBox4 "y2g 9Wmk1 9rO9 FScfqi HA9Up fTV2M 7xRHBz YPAXL3 Bk0vES GmWiq iIg" 11 1 3 0 0
1 2617909 DiagramNoFeedback Metro DiagBox1 "YF4A Msh3 IJiL oqmH13 6YW JUqxc" 6 1 4 0 0
1 2617909 DiagramNoFeedback Metro DiagBox2 "b9t9 RNZ 7444 0nC8 x2x sU4 8z8A nKS K4TnhE OOGv igBW Epf5 K1RcuR EvCD 7qI Txuq 7iC HmyS i6V4ol" 19 1 2 0 0
1 2617909 DiagramNoFeedback Metro DiagBox3 "U8R fZ1Wl rqKSmn E7o1s wMJX I0cj8 BKs jh7VA srGK ihmW ECk dSk" 12 1 NA 1 0
1 2617909 DiagramNoFeedback Metro DiagBox4 "W4hgv Xpy 6HEr3V ngUPzp lDc RaqsyQ K5X" 7 1 2 0 0
1 2617909 DiagramNoFeedback Muziek DiagBox1 "psKQc7 MnU tjQ uLXwB6 Jewl 4OueJ Zv5w" 7 1 4 0 0
1 2617909 DiagramNoFeedback Muziek DiagBox2 "wZjv 7SW YCI8Qj h5tTw I4qjW lZ5X TXrQr OGcF7 SMyWE q7WWU wmweH cU0JYa jD3skJ mRr EadebL yat" 16 1 3 1 0
1 2617909 DiagramNoFeedback Muziek DiagBox3 ? 0 0 NA 0 1
1 2617909 DiagramNoFeedback Muziek DiagBox4 "vS1cK YWmq sgP V9QHme mdAw3X kC1Wxj tkUv0E yrbEPP QiM l2akd GBZQC SD1iV k4fxK 4ItsSw D5H Qea" 16 1 3 0 0
1 2617909 DiagramNoFeedback Suez DiagBox1 "GgEmI vdF QbC9q irIo 81p c0fd 5tKCgT" 7 1 3 1 0
1 2617909 DiagramNoFeedback Suez DiagBox2 "ppC LNjGyx hAs2P 9Xvftd xxFcrD 6Fxyjo PSPr9 FM9wvG" 8 0 1 0 0
1 2617909 DiagramNoFeedback Suez DiagBox3 "gFtTC QNh enR4 ZWDZ" 4 1 2 0 0
1 2617909 DiagramNoFeedback Suez DiagBox4 "S3FDyq M95xu xYXvM eKbn6 ZVCA o3NJwf" 6 1 2 1 0
1 2687420 DiagramNoFeedback Beton DiagBox1 "1eJ4pv dkmD8 9eRHW x9F 5y0du 7RlQ NhL4N OR41A mojX CRbD2G" 10 1 3 0 0
1 2687420 DiagramNoFeedback Beton DiagBox2 "1kxiL PeFBBl Due r0g6 YsNQXJ" 5 1 NA 1 0
1 2687420 DiagramNoFeedback Beton DiagBox3 "0ZjZ2n 5M8 19S 2KT AP6 rWmGW 7nsBN LNES EiSNyB" 9 2 4 0 0
1 2687420 DiagramNoFeedback Beton DiagBox4 "vN6w bMoagQ 5GvaLa EWsu" 4 1 NA 0 0
1 2687420 DiagramNoFeedback Botox DiagBox1 "I4NaO 7kT nXR 6BZiDI ckjU0a rYqlr RuONh y9sl2 IIaPC 4EHNBH iTkweL" 11 0 3 1 1
1 2687420 DiagramNoFeedback Botox DiagBox2 "fKEG0 QP7JG 5nV l25t wIx 0Ldd qXiX qSo mBE n5FDAE IPPn96" 11 0 5 0 0
1 2687420 DiagramNoFeedback Botox DiagBox3 ? 0 0 NA 0 1
1 2687420 DiagramNoFeedback Botox DiagBox4 "agYEW NuPEw VswA D2D" 4 1 NA 0 0
1 2687420 DiagramNoFeedback Geld DiagBox1 "rwTpJ Ylsj 7Np62X 2IhEHE n5oL wbV g2R22d irnF Rs3CRL" 9 1 2 0 0
1 2687420 DiagramNoFeedback Geld DiagBox2 "bcf Qbmo iUX BSC 3kv Odp o8EuAP 5Bbu l8ZYE" 9 0 2 0 0
1 2687420 DiagramNoFeedback Geld DiagBox3 "lQZSj nm0HI 6dRGl TTst w1tSF6" 5 1 3 0 0
1 2687420 DiagramNoFeedback Geld DiagBox4 "Fwld zUe gHGiz6 RAs ghHwYG lFK49e QOGW gAqxAa 16AYW saW on1V" 11 0 5 1 1
1 2687420 DiagramNoFeedback Metro DiagBox1 "XB4I6z BNY UsQjvz kItJ RsZO 9kTuvm WUPBgo 4zaEs 3vkFIu LZS" 10 1 4 1 0
1 2687420 DiagramNoFeedback Metro DiagBox2 "gWfsh gvqWf D4K wUwS NjVf D8b ykZ5Et OXK2WI jTXJOl" 9 0 NA 0 0
1 2687420 DiagramNoFeedback Metro DiagBox3 "F4GDc e7k zTZdRa 9Oka Lc8hP uVFmB juXe" 7 1 2 0 0
1 2687420 DiagramNoFeedback Metro DiagBox4 "vgxm trkSh 3IwW X76" 4 1 3 0 0
1 2687420 DiagramNoFeedback Muziek DiagBox1 "huM0T Xyyu7 xI58U e1w yDA Tjo7 zw119N hckcaF N7tOj 5KFeiH Qg0HXD" 11 1 4 0 0
1 2687420 DiagramNoFeedback Muziek DiagBox2 "TKT4F f9fDlg L9Nv HRAZg WG5P AA5G RtQnE" 7 0 3&4 0 0
1 2687420 DiagramNoFeedback Muziek DiagBox3 "RR2r 6R8 iQaR 2RUL ngR xCQ" 6 0 4 0 0
1 2687420 DiagramNoFeedback Muziek DiagBox4 "Ogw 5Qp PBzQ4 DYNc xb271 AbdQRL Ndthhd ME0 qk1 GBTg" 10 2 NA 1 0
1 2687420 DiagramNoFeedback Suez DiagBox1 "yp68 czoVY vFm54 Mv9LfC K5N QKScD tptZ3W" 7 0 5 0 0
1 2687420 DiagramNoFeedback Suez DiagBox2 "S06 K5gP LIg TUC" 4 1 5 1 0
1 2687420 DiagramNoFeedback Suez DiagBox3 "0asioo qNv 8M9SZR moDOyV vNNsM 9lF uCqB0P RTqhZ" 8 1 2 0 0
1 2687420 DiagramNoFeedback Suez DiagBox4 "k8sZeb Oy1qjT ehXDm4 YJ7kE1 eC5c3 kfpMJU DuL66 ZJlm Ovy" 9 1 4 0 0
1 3788264 DiagramNoFeedback Beton DiagBox1 "vW8mpC f8gBl PXQ4hS 7kQ3u DRlaC" 5 1 4 0 0
1 3788264 DiagramNoFeedback Beton DiagBox2 "AyPg cFEY ekCJD omk tapt2R K9vCh mLXrN" 7 0 NA 1 0
1 3788264 DiagramNoFeedback Beton DiagBox3 "xnP YBKs M6bPc iPRRL" 4 0 3 0 0
1 3788264 DiagramNoFeedback Beton DiagBox4 "j6dBjT K8oX9z QJj IFeEd BYdKE" 5 1 5 1 0
1 3788264 DiagramNoFeedback Botox DiagBox1 "AIq2R vfxN0 ipC" 3 0 1 1 0
1 3788264 DiagramNoFeedback Botox DiagBox2 "YuxRL tvV6nW WQdb7 RtwlgV QDYfSa ubkzz JfJbQl Dvv36 0LX 2AA1 dBb" 11 1 NA 0 0
1 3788264 DiagramNoFeedback Botox DiagBox3 "OPyAM tVhPJD 45cM8 y8O5 iHNktU iyJjtW" 6 0 3 0 0
1 3788264 DiagramNoFeedback Botox DiagBox4 "XKx8L SMilm 5PLF AEjr vJ8QCi nMFW PsJ 8Owec GUfs7 ywiQt ZZ1Z6S sWEH eNJMx IenNH AYEj G3zbf" 16 1 4 0 0
1 3788264 DiagramNoFeedback Geld DiagBox1 "AbXU 6dC 9Siu 9wqH TLzDx cx3kk RPWbte" 7 1 3 0 0
1 3788264 DiagramNoFeedback Geld DiagBox2 "FX6H lGQX2 ZPq39x Fude fC6dA bKLE DZkny" 7 0 NA 1 0
1 3788264 DiagramNoFeedback Geld DiagBox3 "z9Vwt UCnu qm2C6E A65kyD sXi9bV 4JM9s psdTZ TDnb LgWvlS uXzgcu V8tOk3" 11 1 4 0 0
1 3788264 DiagramNoFeedback Geld DiagBox4 "ONte9Z Q5tRF kRMq5 NUlM0V 6RN" 5 1 1 0 0
1 3788264 DiagramNoFeedback Metro DiagBox1 "AdehIj lVi CM6t09 NNhbI 9YDu vuZ3Ly uKCi" 7 2 5 0 0
1 3788264 DiagramNoFeedback Metro DiagBox2 "ZRHAy RPjf p5wC9k MjpJ WKuKg 188317 enK dBCgy EFuj ReXUr bP3 8aHcyu" 12 1 3 0 0
1 3788264 DiagramNoFeedback Metro DiagBox3 "ITg JgS RpRlwf lTrL Imr" 5 1 2 0 0
1 3788264 DiagramNoFeedback Metro DiagBox4 "c4Ld VcvR 5iy QjD7oY NtQ D8TaI" 6 1 2 0 0
1 3788264 DiagramNoFeedback Muziek DiagBox1 ? 0 0 NA 0 1
1 3788264 DiagramNoFeedback Muziek DiagBox2 "sZNoG6 NvsSbT Ir8J WvYC fdgn 1tbYhv MBbu g7W ZWJ IqRHGd 1bgl SMNWf tjXx eBrmi8" 14 0 5 0 0
1 3788264 DiagramNoFeedback Muziek DiagBox3 "hduP XKnmcF 7jT56W TNrN8 v25T pFosc gTNBmA 400D8z N7h9 EKAgT ahla99 eUVg" 12 1 3 0 0
1 3788264 DiagramNoFeedback Muziek DiagBox4 "GnsCHV Wyp pmuO" 3 1 2 0 0
1 3788264 DiagramNoFeedback Suez DiagBox1 "VvwYI3 bfeztC Cvu xL6 lZSWxQ HrAdRt" 6 2 NA 0 0
1 3788264 DiagramNoFeedback Suez DiagBox2 "UnDRWG 1U4V 67XvDx Bi6jpN LjeZR1 U1q" 6 1 5 0 0
1 3788264 DiagramNoFeedback Suez DiagBox3 "JeUXIK 4Lq Z5V 9zz 9xVws3 hlM GdNwne mx8Re Z41 fE1tgy us1P jczda 5GNTd" 13 1 4 0 0
1 3788264 DiagramNoFeedback Suez DiagBox4 "7UxWfk scHf GEyhzk Bif34X v82RqJ 3qhJI YiG xQugW9 nHEZ 83m" 10 0 1 0 1
1 4334836 DiagramNoFeedback Beton DiagBox1 "2VgDQh gmVny ogaT g1i FBuJNb ZGQ Nr3 V3sd2" 8 1 NA 0 0
1 4334836 DiagramNoFeedback Beton DiagBox2 "EyYiF aa5VoG NTE 4MF TtizcV lU76" 6 1 4 0 0
1 4334836 DiagramNoFeedback Beton DiagBox3 "M4y62 smhi M4VrjW jyND 1b9" 5 2 2 0 0
1 4334836 DiagramNoFeedback Beton DiagBox4 "psFR WRyGHk" 2 1 5 0 0
1 4334836 DiagramNoFeedback Botox DiagBox1 "hrXY YF7 wa1SnL r617 ii5BWx bQb3J" 6 1 NA 0 0
1 4334836 DiagramNoFeedback Botox DiagBox2 "ruB mP2 fOc5OX Cfs RG6gt HXJfqt 9z6xF IFLf m506A Z27 2AY 8bo" 12 1 4 1 0
1 4334836 DiagramNoFeedback Botox DiagBox3 "swxlQ8 zKU5U2 lEUaJ 4UkeG fYTAO X3Rs Mpvra hybRDw RlwA 1QVK6 nnB dR9o5I TTioR1 nvM74 kimhJ 4qQJv" 16 0 3 0 0
1 4334836 DiagramNoFeedback Botox DiagBox4 ? 0 0 NA 0 1
1 4334836 DiagramNoFeedback Geld DiagBox1 "YmKi sT4Nd 2CCT fAT JNuCoK towy CL34 f2cp4y MTqJ bHomz E6RHC rR1k" 12 1 2 1 0
1 4334836 DiagramNoFeedback Geld DiagBox2 "msrc ZiQG Rc4Z yiV w41ncW D1QJ zk1YiJ gk6F SB0 zcJ" 10 1 NA 0 0
1 4334836 DiagramNoFeedback Geld DiagBox3 "H5N6xJ QQve xRVmq Zp7yuA Ter l9i g6svt YOf3" 8 1 2 0 0
1 4334836 DiagramNoFeedback Geld DiagBox4 "2aEJ ScvnyU z1U O5ry Q6RY PsmlFq df0 gUB NHSJ C2n MG40t1 wnLv dTnwVs haiN A3g0Q S8aoE 8LjecI" 17 0 NA 0 1
1 4334836 DiagramNoFeedback Metro DiagBox1 "TBsWHW PXNm ocHSu UNm 2fXT uD7z c7IH8M" 7 0 4 0 0
1 4334836 DiagramNoFeedback Metro DiagBox2 "jLK5 Dfc OSrzra Qg48iA KHX0i LnYZx zgFFV X0hGiA 8l2 tmE YfIV vII52v wlB6 NThc PN0a wFXXC" 16 1 3 0 0
1 4334836 DiagramNoFeedback Metro DiagBox3 "hjV 9E2wBH 9DPL BGP TOQpK DgN DLb5" 7 0 3 0 0
1 4334836 DiagramNoFeedback Metro DiagBox4 "hwbTR Vb3 aJvY6f P5gp DVR41 kMy" 6 0 4 0 0
1 4334836 DiagramNoFeedback Muziek DiagBox1 ? 0 0 NA 0 1
1 4334836 DiagramNoFeedback Muziek DiagBox2 "dTKK2Y f7CnpF mlBH xxdEml evgTFf wtu EVWppv T4tj S3PQF3 YHK0MK pqQ1" 11 1 3 0 0
1 4334836 DiagramNoFeedback Muziek DiagBox3 "SMw ze7DAi Zby QKJMsq WsGY NqaPD 6e2W 2jk" 8 0 3 0 0
1 4334836 DiagramNoFeedback Muziek DiagBox4 "ge4t s19e aIO05 iykW BPlghy D9u iWHQy WuK4qK" 8 0 NA 1 0
